Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Pakistan,45.02099991,45.48300171,44.37799835,46.64099884,44.25699997,44.08100128,40.98300171,43.90800095,43.81100082,44.50400162,44.54299927,38.43700027,38.2120018,38.49700165,38.15599823,37.6590004,37.01200104,37.52000046,36.93199921,35.43099976,35.2840004,33.55400085,33.4659996,33.76300049,32.5530014,33.7859993,33.48600006
Panama,38.00400162,34.95299911,32.31499863,28.11899948,29.21699905,28.71199989,26.81699944,25.70999908,25.32999992,24.78700066,25.85099983,24.97900009,24.89500046,23.09000015,22.06200027,22.2840004,21.23900032,19.68199921,23.87999916,23.10700035,22.13800049,21.66399956,20.46999931,20.34700012,20.01600075,19.5359993,19.2329998
Peru,39.7120018,40.28499985,40.31200027,38.93399811,38.01699829,38.33000183,37.44499969,37.80400085,38.02299881,37.15800095,37.45899963,36.83000183,36.5379982,36.05099869,36.60200119,34.90599823,31.25200081,30.81599998,29.95499992,28.68400002,29.65299988,28.53199959,28.31599998,29.04500008,29.2670002,29.22299957,30.10199928
Philippines,54.11700058,53.51200104,53.54100037,53.0019989,51.77999878,48.51399994,47.5719986,46.04800034,45.95000076,45.02999878,44.94100189,44.56700134,44.1609993,43.69499969,43.62099838,43.50799942,42.66600037,42.82600021,41.84500122,40.49399948,40.24499893,39.35200119,37.92599869,37.20100021,35.83300018,33.29499817,32.17300034
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,73.24700165,71.66200256,70.35299683,71.31999969,72.64299774,71.16999817,72.72499847,73.46600342,74.58699799,75.48400116,71.84200287,68.81600189,65.19799805,60.5929985,56.90599823,52.49000168,47.27899933,42.60300064,37.73500061,31.18899918,30.11000061,29.02199936,28.33600044,27.82299995,25.75300026,25.77000046,25.69599915
Poland,23.44799995,24.11499977,24.16500092,24.01300049,22.77199936,22.21899986,20.58600044,19.49399948,18.50099945,18.9090004,19.2159996,19.79999924,19.12000084,18.6439991,17.9659996,16.40999985,15.20600033,14.08699989,13.38199997,13.35400009,13.43999958,13.26900005,12.84799957,12.48400021,12.48700047,11.54599953,11.56299973
Pre-demographic dividend,64.66341565,65.00873529,65.20496962,65.25809397,65.09966101,64.64714245,64.40309912,63.90442565,64.02667198,63.34937196,62.94288426,63.22310989,63.04109902,61.62412003,61.61362794,61.11432847,60.0296658,59.39049829,58.49438499,56.45833445,56.56512696,56.62859979,57.04498097,56.65648175,56.34287287,56.21559244,56.31424766
Puerto Rico,5.531000137,5.40899992,5.282000065,5.616000175,4.618999958,4.278999805,4.369999886,3.907000065,3.572999954,3.058000088,3.302999973,3.220999956,3.28399992,3.487999916,3.312999964,2.239000082,1.733999968,2.213000059,2.436000109,2.619999886,2.686000109,2.753000021,2.769000053,4.981999874,5.028999805,5.044000149,5.129000187
"Korea, Dem. People’s Rep.",59.58800125,61.33000183,61.96699905,63.11100006,63.66500092,64.86299896,65.96399689,66.31900024,66.14700317,66.10099792,65.83799744,65.49900055,64.85900116,64.52300262,63.90200043,63.84799957,63.68799973,63.03300095,63.39899826,63.56499863,63.54600143,63.54000092,63.42900085,63.56800079,63.79700089,64.20600128,64.05999756
Portugal,14.82999992,10.41899967,10.4829998,10.80099964,10.58500004,11.1960001,11.73700047,12.48400021,11.52999973,11.5369997,11.83399963,11.56099987,12.09899998,11.78100014,11.16699982,11.38000011,11.38599968,10.90499973,11.24100018,11.45499992,11.48700047,12.5710001,12.41699982,10.85599995,9.55700016,8.93200016,8.838000298
Paraguay,39.1780014,38.46300125,38.80199814,38.86800003,38.04499817,37.15399933,36.18299866,37.26300049,38.49900055,38.85200119,38.86700058,42.79600143,39.79399872,38.81800079,38.6570015,37.11999893,33.27099991,31.0529995,32.55199814,30.20899963,29.33600044,28.75300026,27.45499992,25.88400078,23.44300079,25.55200005,25.52499962
West Bank and Gaza,11.33699989,11.76799965,12.07999992,11.69200039,11.3760004,12.01900005,10.45800018,9.482000351,9.602000237,10.30799961,9.107999802,11.90600014,12.0010004,11.93700027,10.70699978,12.00500011,10.91100025,10.47799969,9.67800045,9.576000214,9.486000061,8.875,8.428999901,7.920000076,7.724999905,7.25,8.394000053
Pacific island small states,55.44014028,54.81188009,54.71001118,54.1231653,53.72020446,53.21209272,53.12419286,53.20034549,52.97760915,52.79360208,52.36034635,52.6624929,52.78663327,52.3547971,51.60898235,51.28086564,51.39770752,50.89750886,50.96649741,50.60927169,50.73756482,50.76784282,50.60660874,50.06145152,49.63729805,49.43755175,50.46518035
Post-demographic dividend,7.32903721,7.100752129,6.994863985,6.89552778,6.784241523,6.672873083,6.541967213,6.359007968,6.213278405,5.879543014,5.530460315,5.454709885,5.363463253,5.114655881,4.98869515,4.816122537,4.604388101,4.370928575,4.657680425,4.675369344,4.614157982,4.53008058,4.463626647,4.25470896,4.229550101,4.160018095,4.141708628
French Polynesia,18.53100014,18.32099915,18.56200027,18.76099968,18.2329998,18.24600029,16.54500008,15.68200016,14.90299988,13.72799969,12.84799957,12.03999996,11.7130003,11.77900028,11.69900036,11.68200016,11.6619997,11.52999973,11.91800022,11.58199978,11.40100002,11.3039999,11.16600037,11.23200035,11.05300045,10.98900032,11.00800037
Qatar,6.329999924,5.993999958,5.907000065,5.803999901,5.622000217,5.515999794,4.28000021,3.651000023,3.60800004,2.950999975,2.641000032,2.786000013,3.059000015,3.263000011,3.624000072,3.476999998,2.729000092,1.797000051,1.784999967,1.702999949,1.54400003,1.54400003,1.585000038,1.536999941,1.429999948,1.411000013,1.463000059
Romania,32.61199951,35.27700043,36.29700089,34.70299911,35.29000092,34.23699951,37.28300095,38.67900085,40.86100006,42.7859993,41.77199936,35.6969986,36.08300018,32.20999908,31.6609993,29.91900063,28.30999947,27.32699966,27.77700043,29.94799995,27.77300072,28.67099953,28.37299919,27.58499908,25.56800079,23.46299934,23.40600014
Russian Federation,13.56499958,13.44999981,14.51099968,15.23799992,15.83699989,16.24200058,16.07099915,15.5880003,17.51099968,17.10499954,14.62100029,13.64700031,13.44299984,12.36400032,12.29300022,12.14799976,11.00300026,10.48799992,10.40600014,9.852000237,9.616999626,9.168999672,8.51099968,8.220999718,8.222999573,8.326000214,8.312000275
Rwanda,83.33599854,82.58000183,82.99700165,86.01200104,84.42900085,84.02700043,83.65699768,83.6210022,83.28600311,83.08799744,82.79599762,81.96800232,81.30699921,80.3259964,79.05000305,77.56600189,75.96299744,73.96399689,72.68399811,70.82499695,68.97799683,66.89600372,62.95199966,57.93600082,56.63000107,56.18500137,55.64300156
South Asia,58.14737414,57.78682989,57.29366726,56.93507497,55.86748846,55.69653987,55.30284635,55.49816507,54.68278911,54.04187514,54.05844273,52.26239674,51.3675732,49.61890241,48.38275332,47.44597324,46.72977981,46.46630102,45.94951478,45.18144892,43.62769256,42.44449884,41.98931951,40.74316149,39.261794,38.46084272,37.67754569
Saudi Arabia,8.673999786,8.437999725,8.675999641,8.515000343,8.354999542,7.835999966,7.506000042,7.122000217,7.110000134,6.702000141,6.822999954,5.260000229,5.013000011,4.701000214,4.566999912,4.548999786,4.888999939,4.93599987,4.626999855,4.895999908,4.831999779,4.923999786,5.079999924,6.006000042,6.971000195,6.934000015,7.191999912
Sudan,64.52999878,63.64199829,63.65499878,62.82899857,63.26100159,63.51300049,63.23400116,62.88000107,62.6269989,61.625,61.40800095,60.72100067,59.50699997,58.56800079,57.36600113,55.93099976,53.87900162,53.03699875,52.2159996,51.36299896,52.70299911,55.88499832,55.89300156,55.38000107,54.86000061,54.54999924,55.54100037
Senegal,45.31900024,45.05599976,45.77600098,45.62099838,45.4640007,45.20199966,44.88100052,43.96699905,43.36800003,43.3409996,42.51399994,41.81999969,41.60599899,40.30400085,39.9090004,39.19300079,42.01699829,45.2120018,47.65100098,49.0359993,49.29999924,49.77299881,49.67200089,49.51599884,49.73199844,49.33800125,49.1590004
Singapore,0.386000007,0.456,0.368999988,0.40200001,0.317000002,0.259000003,0.250999987,0.737999976,0.879000008,0.201000005,0.906000018,0.936999977,0.902999997,0.966000021,1.164999962,1.340999961,1.360999942,1.366000056,0.193000004,0.174999997,1.39199996,1.491999984,1.452999949,1.304999948,1.218000054,0.170000002,0.171000004
Solomon Islands,70.61000061,69.91600037,69.62599945,69.80699921,69.09999847,68.73100281,69.18399811,68.53500366,68.65200043,69.71399689,69.31900024,70.25900269,71.54399872,70.98500061,69.49700165,68.99299622,68.85900116,68.28800201,68.3710022,67.6780014,68.39600372,68.0490036,67.96700287,67.9489975,67.60399628,67.31800079,68.32900238
Sierra Leone,63.95299911,66.1190033,65.55699921,65.51399994,66.14700317,66.06099701,66.81099701,66.60099792,66.60900116,66.17099762,67.13200378,65.76399994,65.78600311,66.40000153,66.18499756,65.9489975,65.58599854,65.14399719,64.89299774,64.70800018,64.43800354,62.35400009,59.54499817,59.01200104,61.68999863,61.42100143,61.65399933
El Salvador,49.90599823,47.5340004,43.54899979,40.00899887,38.4280014,40.05400085,37.93399811,37.14799881,33.66899872,33.54600143,33.73500061,31.35400009,28.21999931,29.81200027,30.53700066,28.82600021,28.24500084,28.71299934,32.68099976,31.74500084,32.29499817,32.35100174,30.66300011,29.60000038,28.44599915,29.25900078,29.52000046
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,85.27600098,85.36699677,85.44799805,85.51999664,85.55599976,85.49900055,85.53700256,85.53299713,85.50099945,85.54499817,85.52200317,85.51599884,85.46099854,85.46099854,85.40100098,85.3789978,85.29299927,85.21700287,85.15200043,85.0739975,85.00499725,84.89900208,84.80599976,84.70800018,84.71700287,84.8010025,84.76499939
Serbia,24.12400055,27.56800079,31.61000061,32.03099823,30.53700066,30.52899933,29.81900024,28.53199959,30.49500084,28.80699921,27.95800018,25.78700066,24.6609993,23.96500015,23.31599998,21.46100044,21.74099922,24.47699928,24.42499924,23.7859993,22.57999992,22.45899963,22.38800049,21.40200043,21.86599922,20.51499939,20.90699959
Sub-Saharan Africa (excluding high income),65.57102109,65.86622425,65.82771824,65.67527617,65.41006712,65.09533785,64.95078298,64.69556556,64.73963552,64.17533308,63.77455424,64.15750063,63.78165142,62.63287191,62.25019278,61.5923706,61.14781955,60.30254501,59.70477227,58.06531058,58.11991577,58.30213986,58.60534611,58.11842666,57.68684549,57.57056928,57.59226191
South Sudan,66.4280014,66.87400055,67.05200195,67.46399689,67.14399719,66.82800293,66.33799744,58.81100082,58.6609993,58.57899857,58.36999893,57.93999863,57.9129982,57.52000046,57.14699936,56.82699966,56.40499878,56.10599899,55.1609993,54.62400055,57.14699936,64.79699707,63.47200012,63.09899902,64.60399628,66.64600372,67.83799744
Sub-Saharan Africa,65.57102109,65.86622425,65.82771824,65.67527617,65.41006712,65.09533785,64.95078298,64.69556556,64.73963552,64.17533308,63.77455424,64.15750063,63.78165142,62.63287191,62.25019278,61.5923706,61.14781955,60.30254501,59.70477227,58.06531058,58.11991577,58.30213986,58.60534611,58.11842666,57.68684549,57.57056928,57.59226191
Small states,33.91058018,33.81357708,33.10644039,32.87786993,31.91049276,31.62233554,30.84634259,30.64494346,31.49480149,30.54394277,29.30681654,28.96005998,29.02574616,27.85349803,27.03352358,25.88895286,24.4444398,23.38364955,23.22779529,23.16593511,22.36068406,22.02264768,21.97184414,21.69469907,21.50651557,20.95824433,21.05208733
Sao Tome and Principe,43.59400177,42.41199875,42.10599899,40.81200027,40.45700073,39.25999832,38.74000168,37.23199844,35.93199921,36.04800034,36.11000061,36.24100113,35.22900009,35.33599854,34.11000061,30.63400078,30.97500038,29.11000061,27.37899971,28.56699944,27.3409996,26.96299934,25.46199989,23.32999992,22.9260006,22.52099991,21.16399956
Suriname,4.484000206,4.968999863,5.663000107,8.204000473,7.888999939,8.166000366,6.652999878,7.041999817,8.637000084,9.732999802,10.33100033,10.15699959,10.53199959,10.39799976,8.647999763,8.255999565,7.446000099,6.500999928,6.038000107,5.407000065,4.849999905,4.482999802,4.237999916,3.661999941,3.365999937,3.555999994,3.664999962
Slovak Republic,12.23999977,12.86400032,13.12199974,12.6079998,11.45300007,10.92700005,11.40999985,10.38000011,9.605999947,8.909999847,8.213000298,7.951000214,7.875,6.979000092,6.43599987,5.949999809,5.749000072,5.350999832,4.80700016,4.415999889,4.394999981,4.486999989,4.635000229,4.946000099,4.668000221,4.087999821,4.123000145
Slovenia,10.4659996,11.07800007,11.13000011,11.95699978,10.21899986,10.7489996,11.8210001,11.85999966,10.74699974,9.524000168,10.15100002,9.652000427,8.536000252,9.80700016,9.128000259,9.885000229,9.616000175,8.762000084,9.227999687,9.069999695,9.159999847,8.850000381,8.756999969,9.630000114,7.050000191,5.762000084,5.697999954
Sweden,4.551000118,4.539000034,4.962999821,4.993000031,4.625,4.272999763,4.152999878,3.65199995,3.644999981,3.407000065,3.417999983,3.190999985,3.190999985,3.242000103,2.993999958,3.345999956,3.415999889,3.354000092,3.265000105,3.118000031,2.967999935,3.026000023,2.990999937,2.941999912,2.963999987,2.694999933,2.66899991
Swaziland,65.54199982,65.60500336,65.30500031,65.72499847,64.41300201,64.83699799,63.79100037,64.19400024,64.1289978,64.69599915,64.20300293,64.3809967,64.1969986,63.23400116,63.02000046,62.63499832,61.54499817,61.54999924,61.22399902,61.90499878,62.125,61.96099854,62.07699966,61.67399979,61.50999832,61.87900162,62.67399979
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,22.42200089,22.125,22.35400009,21.88100052,20.69300079,20.88299942,21.54000092,22.5359993,23.60199928,25.50099945,25.26399994,24.65600014,22.44599915,20.98500061,19.28899956,18.40299988,18.08399963,13.44799995,14.51900005,14.22299957,13.375,15.29199982,17.60499954,19.22500038,20.89100075,22.91900063,22.97800064
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,82.3010025,82.10900116,82.19400024,82.96399689,82.45400238,82.61299896,82.30400085,82.54199982,82.83999634,83.11299896,82.72799683,82.26100159,82.86199951,83.50099945,83.0739975,82.95999908,82.93399811,83.0490036,82.41999817,82.67199707,82.49900055,82.44400024,81.73300171,81.05999756,81.51399994,82.89900208,82.89900208
East Asia & Pacific (IDA & IBRD countries),55.8484184,54.34224547,52.06905981,50.42409754,49.07357978,47.8280058,46.25482873,45.97808821,44.77479669,43.78163122,42.5628207,41.42587733,39.99774241,38.39977885,36.789746,34.78649905,32.8780872,31.67323224,30.1812474,28.75012919,27.33710198,26.20771841,25.10522687,23.9159145,22.7337825,21.76080845,21.05089117
Europe & Central Asia (IDA & IBRD countries),23.11203818,23.28485987,24.35923604,25.03377046,25.43630293,25.28359335,25.45015212,25.08647425,25.73097186,25.08433353,23.91966534,22.56104834,22.14738122,20.63367842,19.81090175,18.91999395,17.80976984,17.24750171,17.52118455,17.37151181,17.12967339,16.80284473,16.37267866,15.35012305,15.11340005,14.75306542,14.75767739
Togo,46.11899948,47.63299942,52.29399872,49.00400162,48.40200043,48.06100082,46.41400146,45.38000107,45.68299866,45.85599899,46.9280014,47.5929985,46.20000076,46.12599945,47.08200073,46.16600037,45.83100128,47.10200119,44.52700043,43.61299896,42.36600113,45.64699936,44.43799973,44.47399902,43.84500122,43.36800003,42.15499878
Thailand,59.89799881,59.91899872,56.1590004,55.13299942,50.75699997,48.76900101,49.3730011,52.25799942,49.83300018,49.83399963,48.02299881,47.875,46.86800003,43.98300171,44.22499847,43.51200104,43.31299973,44.33800125,41.05799866,40.10100174,42.57099915,43.66799927,41.60699844,35.35800171,34.34600067,35.36899948,34.9280014
Tajikistan,29.875,29.20100021,33.30400085,35.55199814,48.93999863,54.15499878,52.91999817,49.24499893,48.92699814,47.89899826,46.49900055,44.64400101,44.64599991,42.06800079,44.11999893,44.06800079,42.9620018,43.10599899,42.48300171,42.4109993,45.2879982,44.09999847,43.8219986,42.76900101,40.57500076,39.50500107,40.63199997
Turkmenistan,18.31900024,13.35700035,16.24500084,21.01099968,16.91200066,16.37899971,19.25699997,21.13299942,20.00499916,20.84300041,20.53000069,19.00900078,18.11800003,16.97400093,15.64599991,14.34300041,13.81400013,10.66100025,10.15499973,9.899999619,8.847999573,8.222999573,7.731999874,7.157999992,6.804999828,6.465000153,6.303999901
Latin America & the Caribbean (IDA & IBRD countries),29.7974243,29.95503048,29.48385522,29.08865046,28.54487273,27.69375247,27.57977691,26.29545041,26.91781581,25.28812181,25.13820722,25.00878616,24.55037187,24.54379398,23.94814044,23.01117974,21.89784844,21.48348492,22.0125012,21.51890072,21.09085483,19.61572017,19.2338331,18.79875762,18.79786857,18.655002,18.8875349
Timor-Leste,48.87200165,49.23799896,49.71699905,49.9280014,49.79199982,49.76900101,49.04199982,49.30500031,55.76200104,54.20000076,47.80099869,50.68899918,55.01800156,61.07600021,60.67499924,62.57799911,60.38100052,57.93199921,53.43399811,51.11800003,44.95399857,42.25699997,38.61000061,37.25699997,36.49100113,23.47400093,23.5529995
Middle East & North Africa (IDA & IBRD countries),29.159075,30.17523969,29.25737764,28.90043302,28.62786662,29.33446321,27.11460952,26.61555703,26.42763321,25.95608936,25.55368223,25.47400349,25.64693985,24.9210281,24.40202396,24.29619653,22.7514732,22.36104353,21.48627691,20.74154025,20.8457642,20.09517564,20.017095,19.91540052,19.88704183,19.84006004,19.93715077
Tonga,58.85699844,60.14099884,61.5929985,54.56700134,53.51699829,53.06600189,52.93299866,53.12900162,52.29399872,49.97499847,48.86899948,48.55400085,48.97999954,50.2820015,49.3390007,49.16500092,50.93099976,49.75699997,49.24900055,48.8409996,48.46300125,47.95700073,49.43799973,48.79899979,47.90800095,46.47999954,48.93399811
South Asia (IDA & IBRD),58.14737414,57.78682989,57.29366726,56.93507497,55.86748846,55.69653987,55.30284635,55.49816507,54.68278911,54.04187514,54.05844273,52.26239674,51.3675732,49.61890241,48.38275332,47.44597324,46.72977981,46.46630102,45.94951478,45.18144892,43.62769256,42.44449884,41.98931951,40.74316149,39.261794,38.46084272,37.67754569
Sub-Saharan Africa (IDA & IBRD countries),65.57102109,65.86622425,65.82771824,65.67527617,65.41006712,65.09533785,64.95078298,64.69556556,64.73963552,64.17533308,63.77455424,64.15750063,63.78165142,62.63287191,62.25019278,61.5923706,61.14781955,60.30254501,59.70477227,58.06531058,58.11991577,58.30213986,58.60534611,58.11842666,57.68684549,57.57056928,57.59226191
Trinidad and Tobago,14.84899998,14.99300003,14.49800014,15.85200024,13.8210001,12.51500034,12.70699978,10.86800003,11.20800018,9.770000458,10.64799976,9.805999756,8.315999985,6.366000175,6.135000229,6.096000195,5.162000179,5.239999771,5.293000221,5.06400013,5.247000217,5.129000187,5.118999958,5.168000221,5.048999786,5.208000183,5.124000072
Tunisia,27.18700027,25.95499992,25.08200073,23.92499924,25.49300003,25.64900017,24.21199989,23.83200073,23.18499947,22.51300049,21.79800034,21.36100006,21.13100052,20.60700035,20.06399918,19.73399925,18.79700089,17.65299988,17.9279995,17.06399918,16.8010006,17.56999969,15.95600033,15.53899956,13.79699993,14.18999958,14.19200039
Turkey,34.51699829,32.83399963,32.69599915,32.02000046,31.83699989,30.92399979,30.56200027,30.00499916,30.52000046,26.6970005,27.35000038,24.48699951,24.02700043,21.45499992,18.50900078,17.12899971,16.64299965,16.9489994,17.13400078,17.38100052,17.83600044,17.71800041,17.34700012,15.98200035,15.65999985,15.35999966,15.15499973
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,74.69100189,75.09200287,74.78399658,74.94799805,74.85299683,74.83799744,74.71900177,74.41200256,74.13800049,73.80400085,73.36000061,72.96399689,72.68900299,72.31800079,71.31999969,71.32900238,70.34100342,70.1780014,69.61599731,69.05500031,68.27999878,67.73400116,66.91000366,65.39399719,64.88800049,64.29199982,63.83300018
Uganda,69.30500031,69.27600098,68.85600281,68.18099976,67.62000275,66.33300018,65.58399963,65.41500092,64.41500092,63.71900177,63.48699951,62.18199921,62.24300003,65.12200165,69.29399872,69.07299805,69.36100006,69.23300171,70.2990036,67.34100342,64.06800079,61.5719986,67.13899994,66.71600342,66.15599823,65.53099823,64.08399963
Ukraine,15.69499969,15.81999969,18.62599945,18.75799942,20.2159996,21.13100052,22.26099968,22.40999985,21.46899986,23.41500092,21.02899933,20.81900024,20.48699951,19.42900085,18.79700089,17.125,16.17700005,15.44799995,20.93099976,21.00200081,20.92700005,20.58499908,20.71199989,16.45800018,17.21500015,16.61899948,16.52199936
Upper middle income,45.06712297,43.84787564,42.3345899,41.48150708,40.42441792,39.35400763,38.47350516,37.68127835,36.99891635,35.54500896,34.32709306,33.21502577,31.91385117,30.64063858,29.05673473,27.33986393,25.5069793,24.30487275,23.24055473,22.11374861,21.0669716,19.91526875,19.01780473,17.97057344,17.27899845,16.59705804,16.16486283
Uruguay,7.089000225,6.822999954,5.860000134,6.09800005,6.953999996,6.372000217,5.863999844,5.638999939,5.71600008,6.117000103,6.019000053,6.262000084,6.598999977,8.076999664,8.430999756,9.920999527,11.32600021,12.86400032,15.75699997,16.51199913,13.68700027,12.20499992,13.15400028,13.0369997,12.30500031,11.67800045,11.65600014
United States,4.021999836,3.996999979,3.795000076,3.84800005,3.803999901,3.77699995,3.671000004,3.611000061,3.410000086,2.569000006,2.364000082,2.398000002,2.342999935,2.296000004,2.210000038,2.177000046,2.082000017,2.164999962,2.220000029,2.309000015,2.325000048,2.184999943,2.142999887,2.200000048,2.34100008,2.318000078,2.325000048
Uzbekistan,29.73999977,29.83399963,30.20700073,35.06700134,33.37799835,30.92499924,34.06399918,33.70700073,34.81800079,35.23199844,35.01900101,35.16400146,34.37099838,32.65499878,30.88699913,30.07999992,28.43499947,25.93499947,24.54700089,23.67099953,22.9470005,22.10400009,21.34799957,20.62899971,19.65399933,18.88199997,18.89500046
St. Vincent and the Grenadines,18.2329998,17.74500084,16.18099976,15.47000027,15.60599995,14.86299992,14.10900021,13.34000015,13.02499962,12.97399998,12.30700016,11.96100044,11.29300022,10.87300014,10.75500011,10.24100018,10.47799969,9.991999626,10.07400036,10.44299984,10.51299953,10.34899998,10.33899975,10.18700027,9.751999855,9.543000221,9.612999916
"Venezuela, RB",18.05900002,16.95499992,16.32999992,20.06900024,19.77499962,19.90200043,15.95400047,14.80099964,14.90299988,15.67399979,14.23999977,14.59700012,15.65400028,15.48099995,14.48799992,13.70800018,13.13799953,12.7489996,13.91699982,13.74699974,12.54699993,12.21000004,11.47900009,11.9989996,13.43500042,13.46000004,14.31499958
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),6.506000042,6.546000004,5.985000134,6.421000004,6.65500021,6.580999851,6.881000042,6.709000111,6.756000042,5.965000153,5.739999771,3.742000103,3.724999905,3.713000059,3.719000101,3.628000021,3.496999979,3.467999935,3.641000032,3.627000093,3.910000086,4.482999802,4.758999825,4.836999893,4.81099987,4.698999882,4.604000092
Vietnam,74.65799713,73.05000305,71.95500183,70.95800018,70.18800354,69.57700348,64.58499908,63.9679985,64.52799988,64.27700043,63.06499863,61.00099945,57.74599838,55.92100143,52.65999985,49.67499924,48.6590004,48.61600113,47.58200073,46.74000168,46.48300171,45.94100189,44.97000122,44.66199875,42.38299942,40.36000061,39.46900177
Vanuatu,60.97499847,60.76100159,61.32899857,60.1609993,60.54800034,60.38199997,60.27099991,62.97200012,62.99000168,61.36899948,62.64799881,64.09600067,63.43999863,63.72700119,63.02000046,61.89199829,61.38999939,60.4469986,59.73899841,60.0530014,61.03499985,61.68899918,61.57099915,61.72299957,62.02099991,61.35400009,63.6570015
World,42.64618902,42.29449607,41.58893998,41.10336848,40.39431887,39.95137078,39.29459772,39.15647266,38.71349319,37.99359015,37.53161879,36.79140428,36.12545367,34.99382242,34.0555371,33.00789442,31.95550065,31.37497846,30.96859512,30.18351205,29.35678811,28.60835486,28.20785861,27.45496065,26.73544903,26.25216343,25.96635131
Samoa,14.32900047,13.98999977,13.62699986,15.31499958,13.63500023,12.99400043,13.48400021,12.54100037,11.96100044,11.0340004,10.11600018,9.50399971,8.901000023,8.836999893,8.387999535,8.366999626,6.915999889,7.06400013,7.133999825,7.006000042,6.790999889,6.429999828,6.645999908,6.423999786,6.413000107,6.142000198,6.967999935
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",46.59600067,46.60300064,46.3219986,46.62099838,47.20000076,47.1269989,44.18600082,42.56000137,43.46500015,39.33499908,35.03300095,32.53300095,30.47599983,28.81900024,28.15099907,27.22400093,26.44799995,26.03700066,25.02599907,23.81999969,26.71299934,26.48999977,26.6590004,27.57799911,33.02799988,34.38800049,42.9980011
South Africa,16.27700043,16.27799988,17.2859993,17.88199997,17.91500092,16.95000076,16.29599953,16.02099991,15.7159996,15.49800014,12.95300007,14.30700016,12.82999992,10.4119997,8.621999741,9.076999664,10.54899979,6.731999874,6.149000168,5.652999878,5.461999893,5.772999763,6.135000229,5.767000198,6.670000076,6.881000042,6.855000019
Zambia,58.97600174,61.26300049,63.92300034,64.22699738,64.62799835,63.80899811,63.91899872,64.94300079,64.95500183,64.45899963,64.83399963,65.61299896,66.11199951,66.18900299,65.72399902,65.73100281,64.97299957,64.1289978,60.0909996,55.36600113,52.47100067,47.47000122,47.07400131,46.08599854,45.09199905,44.6969986,44.63100052
Zimbabwe,50.27500153,48.57300186,52.19599915,52.23400116,50.85300064,51.78099823,50.6780014,51.36700058,51.33100128,53.50799942,55.88199997,58.34999847,62.77899933,65.13300323,65.33200073,66.00800323,66.2009964,66.85700226,64.51899719,62.87200165,60.26900101,60.20800018,61.10699844,62.86500168,62.85699844,63.11700058,64.05999756
