Country Name,WVS country name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Macao SAR, China","Macao SAR, China",0,0,0,0,0,0,0,0,0,0.407328305,0.648959833,1.370122455,2.900465984,4.086729941,5.673880834,9.303163713,11.38001916,13.1597952,20.03577032,28.21306055,32.95769185,44.39247536,61.5149166,79.1118925,91.72706505,110.4026658,128.992743,157.6591382,181.3161517,197.4784557,208.999216,246.2864849,286.820993,299.0834275,315.304502,315.520799,321.8030374
St. Martin (French part),St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,Morocco,0,0,0,0,0,0,0,0.000255343,0.000438197,0.002866363,0.003633567,0.005920228,0.012473105,0.025631334,0.05172676,0.108996296,0.156376755,0.267635539,0.41399791,1.294675137,8.117957598,16.35174584,21.00363482,24.66118998,30.93803581,40.60409743,51.84667987,64.14326629,72.20874989,79.12110814,98.68137994,111.2454424,117.047408,125.4222727,128.5460359,123.7804138,117.6805988
Monaco,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,3.815780742,8.410293489,9.791143984,17.43791778,23.03926274,36.39881991,41.13207547,43.41063525,44.19653894,45.58521561,45.79297361,47.2774209,50.87148226,53.20564985,58.10144969,61.36167127,62.95505556,63.12072033,84.77744886,87.85697271,93.3975929,88.31165425,88.80883389,86.48796073
Moldova,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322649,0.021322456,0.051342717,0.164578711,0.426108824,3.30866592,5.375695406,8.098063121,11.40897382,18.88949454,26.21161368,32.76816584,45.60402204,58.9432413,52.1579135,62.44592642,78.90533795,87.98586937,90.78749223,91.84719968,91.3220675,93.32157194
Madagascar,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229594,0.009647209,0.016543563,0.028575702,0.086327101,0.23394046,0.400169825,0.907082079,0.972316507,1.641667256,1.875459508,2.782770794,5.539582383,11.41127113,24.18046406,30.54967201,36.45921073,39.92270217,39.28387588,36.84972867,41.17831685,44.12695456,32.12852885
Maldives,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007712271,0.488127897,0.59656917,1.066000204,2.724121205,6.582655987,14.23485005,21.99338868,36.48118857,63.86355368,82.79688793,93.29574196,126.2489349,129.1308064,135.6203242,141.4036697,145.1430983,157.3139707,163.0919517,176.8127858,189.8577694
Middle East & North Africa,Middle East & North Africa,0,0,0.001272136,0.001885079,0.00252956,0.00411149,0.010373021,0.015792665,0.017903016,0.025931504,0.040575475,0.059619953,0.07139913,0.097924214,0.147242278,0.342569464,0.7027768,1.196254216,1.680144155,2.435411982,4.538376919,7.489906289,10.20253549,13.23483581,18.32202111,28.19155967,40.35549245,55.83367513,67.63345073,81.26196414,91.18196352,97.65655407,102.585985,107.9605824,108.4430749,108.3430982,106.5991696
Mexico,Mexico,0,0,0,0,0,0,0,0,0.001827398,0.010155572,0.074891743,0.184788338,0.351967745,0.42619213,0.616411757,0.732105653,1.06795612,1.789456087,3.389420816,7.708464973,13.83987933,21.11009794,24.84606865,28.4906957,35.93712368,43.44775328,50.31725357,59.51505426,66.25221758,72.02580822,77.89321334,79.42164707,83.36393226,87.11513352,84.48477479,85.54092479,87.6018727
Marshall Islands,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553633218,0.517494854,0.710102916,0.901493461,0.664419836,0.850630772,0.856994958,0.937086791,1.058322788,1.147440325,1.236701617,1.267889732,,,,,,,,,29.30167492,29.24859418,
Middle income,Middle income,0,0,0,0,5.03E-05,5.75E-05,0.000457243,0.001037925,0.001957485,0.00361141,0.0079971,0.016061639,0.03219506,0.062953046,0.132326659,0.263460192,0.466012354,0.830138351,1.350453422,2.440575985,4.430508573,7.011475218,9.841217837,13.41160064,18.52129773,25.3346188,33.55782765,42.91499158,53.47145501,63.12444184,73.63144442,82.2110225,86.72389465,91.65735562,95.13762055,96.14488273,100.3518899
"Macedonia, FYR",Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053180714,0.618223954,1.495335371,2.407288305,5.688368351,10.92962647,17.83108045,37.79050231,47.91334374,54.89595549,61.25798235,86.87821297,95.17035588,93.91631986,103.9930672,106.7960411,107.7830857,107.7808915,107.0731338,100.2055972,98.52431715
Mali,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012042436,0.028099403,0.043089019,0.059894654,0.094805743,0.212489611,0.39500198,2.059311654,3.283280231,5.953590984,11.43827534,18.50660951,24.32108832,30.53786587,49.35549617,69.63475748,91.29216133,119.8542853,138.5708448,129.9464074,112.3527654
Malta,Malta,0,0,0,0,0,0,0,0,0,0,0,0.620360898,0.944307445,1.417931212,1.98935826,2.837459408,3.257668552,4.569145419,5.768231333,9.532890644,28.85133159,59.98070925,68.99001503,71.92065693,75.5707926,79.64364643,84.87577191,89.81439058,93.57189999,101.9413349,109.4852323,124.710601,126.4833444,131.5197308,128.3523275,122.5774994,123.9364452
Myanmar,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001523344,0.0044952,0.006397181,0.016577875,0.0191384,0.018941309,0.025009094,0.029063598,0.048621007,0.101785694,0.139668552,0.192313025,0.265455984,0.438545472,0.50362622,0.7425017,1.008028202,1.184307424,2.460028559,7.314908801,13.28011579,55.9071725,78.22680698,95.65321489
Middle East & North Africa (excluding high income),Middle East & North Africa (excluding high income),0,0,0,0,0,0,0,0.001399174,0.001647048,0.002251027,0.003405745,0.00582342,0.00748246,0.01115558,0.017638033,0.07952154,0.139560571,0.321678064,0.477237182,0.833453392,2.172737231,4.313688571,5.915491448,8.247884215,12.78392918,21.95803717,33.60842824,47.65286748,58.4684428,70.9834397,80.33285727,87.15863115,92.88553789,98.35791183,98.94384502,99.01803352,98.28973571
Montenegro,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,78.64259646,88.12955476,104.1838234,145.2822026,186.4170443,207.7808211,187.4144021,185.3197456,158.1882418,158.493304,161.4366694,160.4465613,165.5619099
Mongolia,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038850592,0.085627618,0.383428356,1.454530457,6.448555874,8.058597159,8.839203833,12.91871415,17.16955726,22.05497367,30.2930557,46.09317544,67.08866491,84.28708435,92.54677161,106.5470198,119.9336869,100.2954578,103.5345648,103.0662671,111.236547
Northern Mariana Islands,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,,,1.446583139,1.433121019,2.132271936,,,,4.287506457,4.34191102,19.02346227,24.92183296,27.61561508,31.18042124,,,,,,,,,,,,
Mozambique,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014968849,0.039243078,0.069622355,0.28263164,0.821206021,1.331053042,2.210102372,3.485503285,7.187965246,10.85657741,13.88015722,19.28066118,25.38158906,29.82558609,31.49822938,34.29186085,46.91350337,67.91995644,71.88302495,52.11887306
Mauritania,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564709217,3.958213069,8.604886212,11.86811344,17.16826776,23.81608703,32.9163682,42.6836701,61.39301038,62.23815614,76.90862805,89.16243821,105.0973059,101.0649567,92.35737908,87.13978607,84.03061787
Mauritius,Mauritius,0,0,0,0,0,0,0,0,0,0,0.208359378,0.233986217,0.268893658,0.367470362,0.512145275,1.039716552,1.825214458,3.683695219,5.18740941,8.686735161,15.18801497,22.81699649,28.91733482,38.24708807,45.05678729,53.75011354,62.89359644,75.25842626,83.37818417,87.35747863,95.4281204,103.443342,118.5443097,122.1709724,131.4011322,139.9254916,143.725062
Malawi,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003855047,0.036598192,0.067425285,0.098087353,0.203723965,0.430724852,0.476493269,0.716239969,1.095221108,1.752400868,3.229849189,4.617997623,7.592329699,10.56449638,16.8923767,20.55346789,25.28582411,28.86752783,31.91166731,32.99881339,37.36687067,39.67804904
Malaysia,Malaysia,0,0,0,0,0,,0.067416443,0.105360885,0.160339797,0.224789377,0.480199903,0.701585702,1.054940891,1.744152734,2.860474469,4.903814219,7.231588197,9.274147271,9.948690083,13.19722041,22.09020354,31.16177468,37.41092899,45.05704492,58.03979001,76.1709367,74.44937695,87.68548003,102.2202407,109.1960941,120.4409218,128.0291117,141.6662804,144.7652053,148.6323102,143.5529652,140.8029848
North America,North America,0,,,,0.034670171,0.132035154,0.275396326,0.488732635,0.827148898,1.389141807,2.093570169,2.944184436,4.21870841,6.006313029,8.911117764,12.33064412,15.92984129,19.70108767,24.38578622,30.05070225,37.79559315,44.04687475,48.19871092,54.07429994,61.58855521,67.41405882,75.15301528,80.80987797,84.15531806,87.71790219,90.71308597,93.823318,95.50664997,96.66453551,108.7616973,115.7804653,119.0151706
Namibia,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211434498,0.389337406,0.710633464,1.077011277,1.614602899,4.317477835,5.51304409,7.644687172,11.2593536,14.23905102,22.08728882,29.61696406,38.47609157,49.94362352,76.34747127,89.73398308,99.04649757,94.82754356,117.7590955,112.6525522,105.1227737,107.2685024
New Caledonia,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432544093,1.055241374,2.60270886,6.386521697,12.20143637,23.46397584,31.2923885,36.18468664,43.15634638,50.87446425,57.70222532,65.55712987,73.43969283,80.59281501,84.71462696,87.95954381,89.26124159,89.43955087,91.83279939,91.56412314,96.72452813,
Niger,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962666,0.012778797,0.020022235,0.018109794,0.01805984,0.47141562,0.650753306,1.313482459,2.378046134,3.417759784,6.13566445,12.46100985,16.43489502,22.33483047,27.79361365,30.42889336,38.0232202,43.01392208,45.02696768,42.18055668
Nigeria,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008805807,0.012149309,0.012035759,0.012643035,0.013213216,0.017184234,0.02095082,0.024519418,0.212381402,1.219468501,2.386460977,6.756012041,13.37776726,22.66410079,27.58942225,41.89530128,48.26244261,55.05028776,58.42891482,67.41160544,74.05377882,78.74868224,83.24795074,82.98428235
Nicaragua,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731942,0.048288715,0.09539858,0.108492656,0.157939599,0.376004235,0.893576528,1.796253518,3.225192374,4.587397573,8.905109238,13.91083456,20.80890029,33.58071825,45.3138893,55.55453868,59.02259228,69.05608723,83.05240176,99.56806987,114.5176544,117.5235039,119.436192,125.944759
Netherlands,Netherlands,0,0,0,0,,0.033071633,0.104824999,0.164820394,0.223364797,0.376631242,0.527882627,0.763383152,1.094563567,1.414723049,2.088603642,3.484646962,6.528197347,10.96740917,21.28207244,42.59701432,67.53028408,76.16377309,75.10697312,81.4766985,90.86900361,96.74251327,105.205392,116.8288276,124.4935189,121.1829535,114.9619098,118.4758716,117.4393259,115.6018288,115.8244281,122.8506375,122.9740047
Norway,Norway,0,0.040741913,0.268966988,0.569099679,0.94363149,1.518743205,2.088133274,2.866728382,3.61850286,3.967017516,4.6342075,5.490680227,6.590703297,8.603688669,13.55435708,22.47094398,28.71352126,37.93356593,46.58811742,59.54397895,71.65452385,79.43587924,83.36964716,88.85634163,98.40233621,102.6355658,104.1909494,106.737833,109.2173612,110.925095,114.6014289,115.7218204,115.6722646,112.1122467,111.6267284,109.905197,109.037158
Nepal,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023599079,0.043073326,0.071542751,0.08906902,0.328116055,0.461400799,0.886557939,4.460579929,12.46963219,15.86350796,20.93361669,34.02847715,48.86890315,60.06751194,76.33393734,81.28074044,96.02102255,110.8255142
Nauru,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543368659,4.565283555,5.015548199,5.982650314,7.457492294,8.461079036,9.960159363,11.95576367,14.9224035,,,,,,,,,61.84538653,65.63479624,64.89788128,,,83.48134991,87.24773068
New Zealand,New Zealand,0,0,0,0,0,0,0,0.072491281,0.300048728,0.859874137,1.592032422,2.097981237,2.860257577,4.034267144,6.60175493,9.932145757,13.25675905,15.08916251,20.87752189,36.53620057,39.95854884,58.54757489,61.79340665,64.61848367,74.18321268,85.36147441,90.83529368,100.4265381,107.9861862,108.7086751,107.7787912,109.0901272,110.1674828,105.5001996,111.6780169,121.3557518,124.4412748
OECD members,OECD members,0.00238007,0.008335032,0.012900946,0.019738381,0.033664198,0.077720397,0.135590841,0.234852699,0.395728068,0.662354071,0.988952631,1.404822407,1.95427262,2.784036317,4.394328322,6.949343891,10.84970217,15.30503931,21.91051791,32.2470775,45.31289764,53.71898601,58.80245281,64.47903281,71.62787762,78.9783027,86.44874612,94.37165932,98.43541034,100.2493714,101.5765494,105.0474416,107.636399,109.4755066,113.1613347,115.2153129,117.707628
Oman,Oman,0,0,0,0,0,0.003470329,0.047848269,0.071549216,0.101959578,0.120494383,0.150648949,0.19389884,0.238040375,0.271027952,0.314229753,0.365288849,0.670641034,2.355793229,4.351928948,5.366048788,7.142885488,14.07538042,19.83476739,24.90299779,32.98004582,53.0896929,70.38444966,93.88747473,116.6847649,137.7260798,151.4447995,148.5588465,152.3270789,151.352681,156.3818805,158.2608499,155.1780638
Other small states,Other small states,0,0,0,0,0,0,0.023394673,0.046946914,0.064849052,0.088792686,0.15181142,0.2251483,0.307595186,0.430149416,0.678239206,1.207649499,1.893183706,2.88094711,4.354194961,6.868921736,11.47753099,16.0324757,20.78037427,23.92515484,31.17496486,37.99330851,46.13761918,57.66557573,69.32937434,77.85202585,86.72358649,95.50759066,102.0679122,108.9257163,115.6181526,118.1673947,120.180243
Pakistan,Pakistan,0,0,0,0,0,0,0,0,0,0,0.001857379,0.007676301,0.011868431,0.013704548,0.020591209,0.03335039,0.054024851,0.104601558,0.148273089,0.196161777,0.221257386,0.524433943,1.174204876,1.627856897,3.331276035,8.2978563,21.96554836,39.20385834,53.78713406,56.47546674,58.15298907,62.51685134,67.53425985,70.29633031,73.16883304,66.4797217,70.64521655
Panama,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250326855,0.822511748,2.948946685,7.838187774,13.54303649,15.37830406,16.69738812,21.57583229,38.53592905,52.5073826,64.10707257,87.16859396,111.3466323,169.4895352,182.430497,181.6565537,164.6876784,161.6438042,158.9462155,175.0113435,127.4570235
Peru,Peru,0,0,0,0,0,0,0,0,0,0,0.007559563,0.025579892,0.094779201,0.156571959,0.221005179,0.305935082,0.822271558,1.698985387,2.947021534,3.9642508,4.91554292,6.828602156,8.672239768,10.87820737,15.0057892,20.22192354,32.62976126,54.4919146,73.15078776,85.16923276,99.11996965,109.0773757,97.44391436,97.47292359,102.9273194,109.1123083,116.2376413
Philippines,Philippines,0,0,0,0,0,0,0,0,0,0,0,0.054480931,0.086121524,0.15363784,0.251923355,0.707176836,1.342304067,1.838943872,2.321015181,3.733477021,8.275713751,15.26280666,18.90917206,27.10951497,38.89520684,40.3121444,48.8204016,64.22059996,75.05869742,81.96261716,88.71560124,98.85792556,105.2770519,104.4095161,111.2123315,115.8496776,109.3687158
Palau,Palau,,,,,,,,,,,,,,,,,,,,,,,12.5574742,19.91878173,19.81417895,30.39786999,41.70497701,53.14674886,57.67747676,62.64870711,70.89399121,74.97936793,82.62356682,85.7791587,90.61344458,111.5323187,
Papua New Guinea,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045495842,0.074821869,0.105042771,0.129988533,0.153619149,0.187188864,0.25587157,0.291146291,0.784076389,1.187703186,1.54553008,4.52630553,12.87720524,20.40384043,26.85725677,33.01534058,36.45619416,39.51077755,43.3083176,44.95048817,46.77803599
Poland,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0.00574731,0.040994401,0.10145501,0.195045166,0.563323847,2.107490309,5.000361273,10.26018203,17.5017208,25.96994004,36.11449054,45.26991017,60.15216507,76.02806072,95.83844839,107.9812735,114.6133733,116.9126784,122.5155089,130.8950481,141.1531141,148.717357,148.6047498,142.5242595,138.6595006
Pre-demographic dividend,Pre-demographic dividend,0,0,0,0,0,0,0,0,0,0,0,0,0.000326963,0.002959882,0.004958313,0.008638731,0.016488437,0.030657749,0.066445575,0.137978274,0.356534145,0.812669828,1.586827893,2.689391362,4.905620202,8.306971456,15.18653824,21.74305904,31.78431558,37.81798645,44.18657742,50.90028793,56.41536186,62.40518504,67.37023262,70.80979049,68.0776641
Puerto Rico,Puerto Rico,0,0,0,0,0,0,,0.114237351,0.251647787,0.332699483,0.578997861,0.940706225,1.672762958,2.62234915,4.784804118,7.778534551,8.845693465,9.796178103,15.38732551,21.49171745,34.71443203,42.84739074,43.38566523,45.12651336,48.93409234,52.94166701,58.55602748,64.92241656,68.08702742,72.78526787,78.94082185,83.85177816,82.47827766,83.63723706,87.17936597,87.24088991,88.66581259
"Korea, Dem. People’s Rep.","Korea, Dem. People’s Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283125293,1.7563681,4.044931422,6.839935923,9.685433141,11.14811089,12.83477521,14.21441135
Portugal,Portugal,0,0,0,0,0,0,0,0,0,0.027963807,0.065304797,0.126325984,0.37226352,1.007459376,1.717315573,3.358166494,6.511237694,14.72662057,29.93134148,45.29849909,64.3638406,76.71216134,83.0168098,95.38092133,100.4068285,108.3438682,115.3442973,126.7851539,131.8912545,110.6416365,114.6264462,116.0867004,112.6230069,113.899737,113.6036305,112.4415545,111.5744425
Paraguay,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0.033839146,0.074638334,0.164687797,0.332020543,0.674647186,1.691449426,4.549143204,8.382071978,15.47909556,21.27020485,30.26203883,31.56848759,30.66493213,32.55977834,54.95417485,78.683136,95.76065752,91.69041213,95.34581764,103.7381333,106.4974098,109.0872352,111.4869645,111.6411078,111.3625428
West Bank and Gaza,West Bank and Gaza,,,,,,,,,,,0,,0,0,0,,,,,,0.219546393,5.317446165,7.445941151,7.675281236,12.46069895,15.87128129,22.45746049,27.2259457,34.11994362,45.47769774,64.01995265,69.03685801,72.98554585,72.26478511,70.47058629,75.72566678,77.50821643
Pacific island small states,Pacific island small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008495104,0.113469902,0.198115736,0.294814283,0.435238838,0.618297805,1.507460599,3.146463237,4.44335272,5.282493007,7.503770253,10.13090889,14.56056117,20.20651727,35.85831279,39.83761454,47.77886266,54.96118512,62.88942916,69.37454537,72.02904986,74.62362045,79.66264304,86.64604922
Post-demographic dividend,Post-demographic dividend,0.002573186,0.009266646,0.014386191,0.022214367,0.037290756,0.086354929,0.149488071,0.259929628,0.438880459,0.73627267,1.09865561,1.556828476,2.158554135,3.084350841,4.878007233,7.708660918,12.01215278,16.87686071,23.87979984,34.44781493,47.67369178,55.94960404,60.94512645,66.74543103,73.89994115,82.14619129,90.65346568,98.50392978,102.3714428,104.3674279,105.105883,108.7011523,111.2152108,113.0627042,117.7121241,120.1442025,122.7767422
French Polynesia,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53439655,1.239950201,2.42568084,4.842890672,9.41352725,16.81713578,27.89371376,21.32600834,24.18520799,38.1292821,47.079871,58.95311676,67.09555861,71.109777,78.41713074,80.61011127,82.57653524,83.76830583,88.98357755,92.60900815,96.63077533,99.96538286
Qatar,Qatar,0,0,,,,,,,,,0.799882463,0.832220492,0.854259289,0.855121759,2.274327296,3.597004606,5.508669281,8.13231377,11.94629653,14.81525059,20.40566164,28.84309256,41.30709864,54.68234905,64.61484737,82.87590058,91.03220366,106.2685719,102.8894254,122.5040546,122.8564638,117.9385919,123.3053402,147.0958772,139.2265645,150.7318241,142.1345363
Romania,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003439973,0.012004581,0.039485984,0.074547785,0.888091423,2.863112456,6.081732472,11.29331862,17.49041297,23.38442812,32.39874933,47.31281741,62.31219628,75.27329464,96.97609981,117.525101,121.7385526,119.176059,115.4094421,113.2304361,114.1607063,114.756436,116.3175572,115.78473
Russian Federation,Russia,0,0,0,0,0,0,0,0,0,0,0,0.000202654,0.004045361,0.00673712,0.018693924,0.059698357,0.150601803,0.328137203,0.506958153,0.932910736,2.229014825,5.315301052,12.1276699,24.9923652,51.18013339,83.55487851,105.1290236,119.594712,139.4449929,160.7698335,166.037583,142.2211191,145.0733488,152.0226901,153.7480762,157.9618048,159.154605
Rwanda,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070823406,0.144865715,0.48593874,0.780367772,0.965194721,1.505930754,1.556636221,2.479810626,3.412787376,6.722874712,13.62395937,24.3474332,34.6327288,42.27999221,52.7465802,60.45247824,68.28360712,75.32206096,74.86072592
South Asia,South Asia,0,0,0,0,0,0,0,0,0,0,0.000265645,0.00088942,0.001385502,0.002580396,0.004452623,0.013613006,0.036658521,0.088450451,0.122947409,0.188365685,0.332508875,0.602395132,1.168203267,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.6801037,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909
Saudi Arabia,Saudi Arabia,,,,,,,,,,,0.090960791,0.090888993,0.091076311,0.089082994,0.087154833,0.08544052,0.996969513,1.702426014,3.155148121,4.122456208,6.626181498,11.86954763,22.86083534,32.08941133,39.50151729,59.2503514,80.15200074,112.4638052,138.7776847,168.2739848,188.0149645,191.2315382,182.2160128,177.3415571,171.347033,167.3030551,148.5096847
Sudan,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887591,0.014954477,0.033072418,0.048859246,0.084402013,0.37160845,0.665205347,1.791119728,3.473617422,5.913383429,14.81670996,25.45678117,36.38685638,45.58577362,52.61807267,71.24850365,76.85036801,75.05545874,73.65699052,72.29002642,70.25800006
Senegal,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001151292,0.001394827,0.015734209,0.075485009,0.291843842,0.911044907,2.531866486,2.97805604,5.323231695,7.332243775,10.23475476,15.37698958,25.80846384,30.5789074,44.15889863,54.98795028,64.59870756,70.31750459,83.70587892,93.01327449,98.85617537,99.88304062,98.53922503
Singapore,Singapore,0,0,0,0,,,,,0.376343638,0.89430745,1.716853864,2.645055658,3.76242423,5.444721176,6.960284756,8.796189698,12.08620094,23.25482614,29.33719958,42.7082946,70.19489213,74.44052037,80.19446128,84.17866964,91.31953026,97.62990415,103.8313702,125.1783402,132.233681,138.652201,145.5308093,150.5848995,153.0575656,157.4026593,148.7388273,148.7391202,150.4805285
Solomon Islands,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041234161,0.064026724,0.091211983,0.173182049,0.179703719,0.272203378,0.278956591,0.228145135,0.229516935,0.237259076,0.654558784,1.27690818,1.454025782,2.211222461,5.946752776,9.688439173,21.88370375,50.93863391,54.78332134,57.33763019,65.45497512,72.29361921,69.49596192
Sierra Leone,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261595597,0.567507191,1.351565072,2.177381154,,,,12.9001863,16.36235413,18.38276077,30.96588798,32.3215298,32.66281935,57.78610732,67.19439391,78.16747904,84.89871136
El Salvador,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029813665,0.087791673,0.240148348,0.410266356,0.701199685,2.372745732,8.778516467,12.67340488,14.52400134,14.96250275,19.25451329,30.53903871,40.0027965,63.59489789,100.8861054,113.753856,123.2834404,124.9116491,134.2926027,139.0235975,143.8525003,146.3630851,147.867953,151.8941098
San Marino,San Marino,,,,,,,,,,,0,,3.636510566,5.170836482,7.446308199,9.042779302,8.695486283,8.865248227,18.58278294,35.35577207,52.8959078,57.10683668,59.59603144,59.31073208,59.18727915,58.65253078,58.72222597,58.37808987,80.39932786,97.48071477,98.31886853,112.5730066,112.8031585,113.8593939,115.1361117,111.1165049,110.1406499
Somalia,Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887756605,0.914881276,1.045569363,2.033264822,4.942553687,4.803108572,5.131402626,5.435473859,5.51486304,5.474893641,5.377814714,14.51059979,18.01974588,39.46742506,40.70117016,41.96107183,46.46627922
Serbia,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,51.08504837,73.72001754,89.37585492,114.2961107,130.6946168,135.3233088,136.0150378,141.1479229,127.5665101,129.2978485,132.2186428,130.3473823,130.2350029
Sub-Saharan Africa (excluding high income),Sub-Saharan Africa (excluding high income),0,0,0,0,0,0,0,0,0,0.000808532,0.001556278,0.001843242,0.003492744,0.011549901,0.070831256,0.103387797,0.181055683,0.341422153,0.613819013,0.997464494,1.720122568,2.495758904,3.58019802,4.959752673,7.393942089,12.00566732,17.72062756,23.10161122,31.77180997,37.50911349,44.19599467,52.2894182,58.72069415,64.86615028,69.54880573,74.75504388,72.9665195
South Sudan,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89988469,17.22676461,21.26035449,25.52655381,24.94236609,24.3979702,22.07554251
Sub-Saharan Africa,Sub-Saharan Africa,0,0,0,0,0,0,0,0,0,0.000808416,0.001556061,0.001842989,0.003492234,0.011548229,0.070821093,0.103382763,0.18120663,0.341746154,0.614565564,0.999863713,1.723822425,2.500838169,3.586158691,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.97456259
Small states,Small states,0,0,0,0,0,0,0.015233111,0.030769448,0.04278641,0.058778433,0.11236223,0.177905412,0.266216145,0.392677233,0.62321298,1.102770774,1.646278809,2.421237634,3.576631295,5.817853965,10.7858894,15.81238504,22.06808067,26.96676016,34.88373892,42.13028781,52.11003658,63.85175361,74.61295832,82.70891098,90.11739823,95.97747867,100.3620148,106.6669596,112.3527197,114.8974986,117.6416394
Sao Tome and Principe,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366563369,3.247917397,5.096434141,7.680395811,11.56356698,18.45420935,30.28583753,47.32016884,58.7780931,64.33892617,66.80117448,67.00473148,67.18392187,94.58867928,89.06357861
Suriname,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250674939,0.316220366,0.38019129,0.536845941,0.495225396,1.301455932,3.747299268,8.689430344,18.21074224,22.43336011,34.5097188,43.11306039,46.65534948,63.45341231,74.55292767,127.556741,146.7314869,99.0615906,100.3636268,105.9566878,160.0987946,169.3288169,135.6556666,144.5070276
Slovak Republic,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0.002241378,0.028842006,0.058441648,0.110872931,0.229096246,0.532202939,3.712343291,8.625432649,12.30285151,23.03551389,39.76534471,54.13517837,68.12688268,79.17822269,84.09714977,90.63989696,112.406383,102.2446792,101.7960572,109.6352641,110.5957156,112.5048412,114.4380319,117.3988895,122.7277574,128.3912951
Slovenia,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0.026047321,0.174519026,0.324875248,0.81839761,1.370895498,2.071655499,4.708909407,8.129172586,31.75603701,61.13158719,73.9349581,83.85375383,87.43974881,92.82962494,88.12546931,90.80647632,95.77226962,101.4996508,103.1939783,103.7543126,105.6058236,108.7735817,110.5247568,112.3399385,113.4538083,114.8178753
