Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guyana,35.68500137,35.43299866,38.3429985,39.24700165,38.66199875,40.52600098,42.55099869,41.65499878,41.2140007,42.07600021,41.63800049,40.77799988,40.40299988,40.51399994,40.97999954,43.11299896,44.42699814,44.15599823,44.94800186,46.06900024,46.27199936,46.01300049,47.13600159,47.37099838,47.47700119,46.98300171,47.06399918
High income,53.87744402,54.62824817,55.56950611,56.15729348,56.59114123,57.07764494,57.29606853,57.78769124,58.48135144,58.86190174,59.45205526,60.11716437,60.50308677,60.85123219,61.15596552,61.1445466,61.2571701,61.83560593,62.8285934,63.29999516,63.62734599,63.85998546,63.92730362,64.03508707,64.01513416,64.15166796,64.11370139
"Hong Kong SAR, China",60.95700073,62.41999817,65.19799805,66.30599976,67.10900116,68.05799866,69.00900269,70.35399628,71.89499664,72.16400146,73.21099854,74.21499634,75.42299652,77.36100006,77.52700043,77.90200043,78.58999634,79.05200195,78.66300201,79.07499695,79.18199921,79.92099762,79.04799652,78.52400208,78.56400299,78.63200378,78.80799866
Honduras,27.12599945,27.94799995,27.32699966,25.45000076,25.22200012,26.92399979,27.92399979,30.10000038,30.22100067,28.34300041,27.47900009,27.00099945,29.50799942,30.62400055,29.15399933,29.44799995,30.55500031,30.03499985,29.55599976,30.26300049,30.73900032,30.71100044,33.41500092,38.54299927,36.6609993,37.56600189,37.48400116
Heavily indebted poor countries (HIPC),18.83346651,18.5144695,18.26045479,18.12015792,18.42293977,18.51495686,18.70096938,18.932794,19.19069858,19.22907648,19.30218474,19.61868723,19.86334284,20.04964156,20.10185952,20.51244434,20.8917185,21.143669,21.41301882,22.44007465,22.81242113,23.10169801,23.02711231,22.9709925,23.34245815,23.65646035,23.77872813
Croatia,39.99300003,39.09899902,38.24499893,40.10300064,44.51300049,45.76900101,47.20700073,47.89199829,46.54399872,50.17499924,47.43500137,47.07500076,45.31800079,45.29499817,46.82899857,47.51900101,48.08300018,47.07799911,47.90499878,48.7840004,48.57500076,50.51699829,50.33000183,52.33100128,52.51699829,53.10800171,53.03900146
Haiti,23.06500053,21.1079998,21.44400024,19.80900002,21.83600044,21.1779995,22.04400063,21.54800034,21.48200035,21.97200012,22.38400078,22.85400009,22.81200027,22.94099998,23.53499985,24.08399963,24.7140007,25.8220005,26.18799973,26.02199936,25.89999962,26.49600029,27.00399971,27.58499908,27.96199989,28.625,28.8560009
Hungary,44.49599838,45.01800156,48.33200073,49.56299973,50.54999924,48.99700165,49.44599915,46.63100052,48.33499908,49.84999847,49.84999847,49.84799957,50.63899994,51.11199951,51.38199997,51.64400101,51.56399918,52.4090004,52.57899857,53.34999847,52.9659996,53.89500046,54.29199982,53.52399826,53.29499817,53.19100189,53.43799973
IBRD only,28.93369329,29.58851997,30.22752365,30.77159264,31.63241824,32.19272771,33.08984312,33.92478866,34.57112387,35.26341142,35.78313087,36.42257777,36.60178911,37.32182595,38.00648848,38.73314347,39.53753436,40.0739795,40.58781762,41.14037897,41.88431047,42.6226307,43.5582703,44.41809781,45.500872,46.35914383,46.83790383
IDA & IBRD total,28.04202925,28.57184606,29.1789609,29.61331616,30.40571257,30.94675887,31.74588516,32.42954752,32.93471353,33.47330592,34.01648962,34.72998065,35.02808505,35.79303184,36.45505266,37.09859424,37.76127118,38.23027205,38.67664977,39.3088927,39.87773553,40.4681284,41.1605412,41.90564969,42.84601277,43.52813576,43.90860495
IDA total,23.61196349,23.55319965,24.04615489,24.02147536,24.55815838,25.05421355,25.45818807,25.52142887,25.45737859,25.37863235,26.09009872,27.22086054,28.10383027,29.12028531,29.75602628,30.13505506,30.25334995,30.53350874,30.78435398,31.84898357,31.79084004,31.90829686,31.75858567,32.19163401,32.75155176,32.93862289,33.13101154
IDA blend,32.12390031,31.82020903,32.83593069,32.29892264,33.03944366,33.27131032,34.6176134,34.26535162,33.82937447,33.06444436,33.23476807,34.59920428,35.08074231,36.54548835,37.03272798,37.40033451,37.71725598,38.65561983,39.28870952,41.18144563,40.71231159,40.62272689,40.25799805,40.63563083,40.98531217,40.67400243,40.66226229
Indonesia,30.81200027,31.24500084,33.2140007,34.33399963,36.09899902,37.14699936,38.65599823,37.98899841,37.0359993,36.64199829,36.30400085,35.70199966,35.06900024,37.19400024,35.80099869,36.88199997,37.77399826,38.28499985,38.58800125,39.48600006,39.58200073,39.39599991,40.27999878,40.15499878,40.91899872,41.78900146,42.32400131
IDA only,19.60853735,19.67206262,19.93702199,20.15827791,20.62225457,21.24541403,21.21196668,21.48033381,21.58814797,21.83632753,22.8043924,23.82881656,24.8962154,25.70236543,26.40993943,26.7622959,26.77358815,26.74533887,26.81781932,27.49030181,27.62594425,27.85144748,27.81028647,28.2678224,28.91402028,29.33169213,29.6325159
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,25.10099983,25.49300003,25.86800003,26.0720005,26.28300095,26.34700012,26.55999947,26.91300011,27.60199928,27.875,27.71999931,28.1970005,28.39599991,28.7159996,29.21899986,29.31399918,29.29700089,29.54899979,29.49099922,29.68000031,30.39599991,30.94000053,31.86400032,32.90599823,34.15000153,35.25699997,35.90399933
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,47.58399963,47.3409996,48.34700012,48.0359993,48.75899887,49.7840004,48.49399948,49.18999863,49.36000061,49.72399902,49.91899872,50.62099838,51.32300186,52.11999893,51.23199844,51.17100143,51.4280014,54.86800003,60.41500092,63.68000031,64.89099884,65.80999756,64.53600311,64.43000031,63.07500076,62.45299911,63.19900131
"Iran, Islamic Rep.",43.60599899,43.40599823,45.61800003,45.66500092,45.89599991,44.90800095,45.43000031,46.09000015,45.73799896,45.9280014,45.37799835,44.6590004,44.5019989,44.93899918,46.4469986,46.85599899,46.73099899,47.40100098,48.05500031,48.76900101,48.65299988,46.60900116,46.40599823,47.39899826,48.69100189,49.56900024,49.85800171
Iraq,49.58800125,51.08100128,55.63800049,55.07099915,54.72000122,56.54999924,58.51599884,63.21699905,64.32499695,64.24299622,64.13800049,63.43500137,57.72600174,66.04100037,60.7519989,55.76800156,62.43199921,61.04299927,61.97399902,61.06900024,61.50899887,62.86999893,62.55400085,62.0890007,62.56800079,64.02300262,63.82799911
Iceland,52.80599976,51.86899948,52.13600159,51.44100189,52.16400146,53.30500031,53.09400177,54.14300156,54.19800186,54.60300064,55.23899841,56.25099945,57.83800125,57.60400009,58.9280014,58.60699844,59.49599838,59.59899902,63.50899887,63.34500122,63.18000031,63.23300171,65.22100067,65.31600189,65.80400085,67.76799774,69.28399658
Israel,57.63899994,57.39699936,56.8219986,57.56299973,56.86199951,57.5359993,58.58399963,60.60800171,62.0909996,63.07500076,64.12000275,65.07499695,65.11499786,65.53299713,66.01000214,66.10700226,65.69400024,66.33899689,67.83899689,68.01000214,68.44999695,71.5510025,72.04100037,72.04000092,72.32800293,72.70899963,72.78800201
Italy,50.68899918,51.58000183,53.12200165,53.47000122,53.75099945,54.22100067,55.2120018,54.84999847,55.23199844,55.91400146,55.77099991,55.91899872,55.60599899,56.04100037,56.00500107,56.40800095,56.41199875,56.66600037,56.7519989,57.11199951,57.71099854,58.31299973,59.08000183,58.93899918,59.28699875,59.6629982,59.42399979
Jamaica,39.17399979,39.26300049,40.88800049,42.85699844,42.18000031,42.47399902,46.07099915,46.71699905,46.37799835,47.07600021,46.99700165,48.04499817,46.55899811,47.35400009,48.25,47.25,48.56800079,49.83599854,48.40000153,49.66999817,52.79399872,52.38700104,52.82899857,52.63199997,52.31600189,52.35400009,51.90000153
Jordan,73.85299683,72.4980011,71.6780014,70.70600128,71.00299835,72.38500214,72.9240036,72.98899841,73.21800232,73.56099701,73.64299774,73.61499786,71.66400146,68.49900055,67.88700104,68.1989975,66.91899872,67.1269989,67.4240036,67.64499664,67.63400269,67.79000092,67.33699799,67.14900208,67.41799927,67.67299652,67.36399841
Japan,54.7140007,54.45800018,54.95999908,54.89699936,55.34500122,55.67399979,55.69400024,56.51399994,56.69400024,57.11100006,57.83200073,58.52500153,58.89400101,59.69900131,60.44900131,60.1230011,60.07400131,60.92900085,61.64500046,62.33599854,62.40599823,61.34899902,61.29399872,62.79199982,61.76900101,62.09999847,62.13700104
Kazakhstan,31.13400078,32.69599915,36.43000031,35.19499969,37.42100143,38.95700073,39.70600128,39.88800049,39.5929985,40.07300186,40.79999924,41.40200043,40.32699966,41.17699814,41.99900055,42.29999924,41.92200089,43.01499939,44.67900085,45.33200073,47.31399918,47.33200073,47.89300156,50.18000031,52.12400055,51.86700058,51.97100067
Kenya,44.80599976,44.87799835,45.47999954,45.02299881,45.45299911,44.77199936,44.97200012,45.1629982,45.24900055,43.60400009,44.34700012,45.06700134,45.20500183,46.10300064,46.92200089,47.57699966,47.90999985,47.6629982,47.5909996,48.05699921,48.07300186,48.62900162,49.35300064,49.56800079,49.92200089,49.90999985,49.93799973
Kyrgyz Republic,37.4980011,33.90399933,33.04399872,31.79800034,31.46500015,30.16200066,31.54700089,33.45600128,34.14799881,33.31800079,33.88499832,35.12900162,37.71500015,38.40599823,37.75899887,37.4090004,38.22499847,38.11199951,38.99100113,39.36999893,40.34199905,40.71699905,42.91199875,43.93500137,44.75600052,44.7840004,44.84000015
Cambodia,18.75699997,18.52599907,17.74099922,18.08099937,17.71299934,18.31699944,18.6079998,23.28300095,21.59399986,20.4109993,20.47900009,20.63199997,20.4659996,21.42700005,21.8390007,22.11800003,22.56999969,22.51300049,26.70899963,30.07999992,35.93299866,41.51200104,41.9980011,42.80699921,43.37400055,44.14199829,44.67200089
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",45.05099869,46.93000031,48.6629982,49.30699921,49.80899811,50.93600082,52.03099823,55.16999817,56.38499832,56.1609993,57.27299881,57.9280014,57.87599945,58.52500153,58.72800064,59.29999924,60.05099869,60.57699966,61.43700027,61.26399994,61.8730011,62.07799911,61.94900131,61.89099884,61.55699921,61.75799942,61.84799957
Kuwait,70.31700134,64.46600342,66.23799896,66.43599701,67.34100342,66.82900238,67.02100372,67.46700287,67.09200287,67.62999725,68.00900269,67.85099792,68.6760025,68.7990036,69.26599884,68.21399689,66.5739975,63.39799881,62.86899948,61.82899857,61.72700119,61.55699921,60.68299866,60.49300003,60.15100098,59.75099945,59.92399979
Latin America & Caribbean (excluding high income),42.71735706,42.51675399,42.87909018,42.680541,44.37427249,45.26304709,45.3292406,46.14191661,45.88093825,46.88074616,47.65979368,47.74233467,48.28550578,48.07388957,48.14825856,48.60545538,49.10394972,49.40573877,49.49526626,49.92370643,50.15163006,51.31233434,51.85479835,51.90000922,51.93718965,52.56110159,52.39605985
Lao PDR,13.67599964,13.33500004,13.86200047,13.91600037,14.25399971,14.5909996,14.88399982,15.11999989,15.31400013,16.40999985,16.70000076,16.90800095,17.13500023,17.50099945,17.98399925,18.20400047,18.19599915,18.71699905,19.72200012,20.71899986,21.24799919,23.67700005,25.27199936,26.17700005,27.08200073,27.85499954,28.28499985
Lebanon,72.16100311,70.71900177,69.74299622,69.59400177,69.72799683,70.7440033,71.26200104,70.96800232,71.51200104,71.77500153,72.1309967,71.6190033,72.30799866,74.19999695,73.92099762,73.91500092,73.51899719,73.65599823,73.23400116,73.88899994,73.50900269,71.3710022,70.68699646,69.84400177,69.9509964,71.88700104,71.6289978
Liberia,45.97200012,38.51300049,32.27700043,27.9829998,23.09499931,22.60899925,33.40599823,34.98899841,37.26800156,40.10400009,38.79499817,38.61999893,33.67200089,35.88000107,34.95999908,41.6590004,38.47700119,39.87099838,35.40100098,37.22499847,39.28300095,36.40999985,37.7519989,38.86299896,38.65399933,37.99399948,38.93000031
Libya,64.77400208,64.48699951,63.15200043,63.05799866,63.97000122,62.90599823,63.24100113,62.81800079,61.8730011,61.21500015,57.88399887,57.10699844,57.13000107,60.38999939,60.30699921,60.29800034,59.73600006,57.90800095,56.86299896,57.60499954,59.68399811,63.80899811,60.32799911,56.73400116,54.93999863,55.26699829,60.3730011
St. Lucia,43.97499847,43.54100037,43.93600082,44.59899902,44.5,45.33800125,51.40200043,50.20999908,50.66899872,49.31900024,58.23300171,56.99900055,58.8219986,55.88199997,54.73799896,52.18999863,55.15200043,53.5320015,53.77000046,55.47999954,55.06700134,54.8390007,56.11600113,57.17499924,57.02600098,56.2159996,55.65200043
Latin America & Caribbean,44.24730406,44.0755136,44.57750371,44.51560409,46.12049375,47.01681679,46.9712173,47.7957786,47.7528472,48.73002841,49.44013956,49.64040711,50.05215854,49.73264418,49.79967887,50.15053893,50.51561276,50.78034876,50.83418481,51.28249289,51.51477012,52.55738378,52.96955642,52.94499528,53.06266408,53.65416623,53.54176444
Least developed countries: UN classification,18.28417115,18.43296047,18.76223953,19.10456668,19.60989506,20.26194899,20.19802489,20.42447404,20.44456167,20.84754945,21.97323174,23.03660861,24.16395951,24.92785859,25.64099976,25.90469251,25.8911399,25.83946096,25.9083844,26.54777973,26.57787259,26.90469822,27.00922653,27.52270478,28.22817323,28.67294919,28.97108785
Low income,18.63414129,18.2153707,17.91577039,17.68117902,17.92880584,17.92540162,18.11787642,18.4142945,18.56119372,19.00185535,19.446523,19.86705045,19.95397735,20.19139605,20.29725629,20.47448045,20.72521757,20.88447909,21.03927752,22.08730662,22.52646303,22.70880141,22.59980072,22.4309483,22.49749429,22.59746024,22.46427551
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,33.62200165,37.52000046,40.53499985,39.88199997,38.84700012,42.77199936,39.79100037,37.59400177,37.99000168,38.44100189,39.24900055,40.20800018,41.09799957,41.69400024,41.54899979,41.58200073,42.09999847,41.76800156,42.36000061,43.83200073,45.11700058,44.21699905,45.53300095,46.65200043,47.86500168,48.38999939,48.89500046
Lower middle income,26.9415341,27.19882733,27.99034552,28.16742802,28.73155301,29.09073412,29.80264674,30.04672535,30.26096273,30.40273092,30.51868459,31.21115501,31.69955138,32.49204149,32.93860008,33.25138862,33.4196793,33.73049786,33.83503816,34.33465639,34.65617506,34.99057313,35.67357507,36.46130678,37.48624368,38.22025528,38.78111566
Low & middle income,27.70280738,28.22179016,28.81523515,29.22952966,30.01388609,30.5431357,31.34565679,32.03400023,32.51081323,33.05759921,33.61926107,34.32645016,34.63000873,35.41619735,36.08273909,36.73412309,37.41055313,37.88857462,38.3395411,38.96651778,39.53583409,40.12420525,40.83539451,41.59038649,42.53365488,43.22020839,43.60076815
Lesotho,15.63300037,15.11100006,15.65499973,15.70899963,16.20899963,16.02499962,17.82699966,16.23399925,12.69900036,16.63100052,20.4279995,24.67399979,28.03199959,32.07099915,35.13600159,36.52099991,37.33599854,33.17699814,33.90599823,33.375,32.88600159,32.40200043,31.95000076,32.43299866,32.61199951,32.75500107,33.04199982
Late-demographic dividend,27.25463398,28.17783091,28.72776357,29.47796967,30.6781993,31.43296612,32.55701484,33.71584881,34.66118122,35.48872741,36.45865891,37.31606883,37.59647814,38.44308019,39.5457511,40.86797993,42.2224044,43.03051927,44.10992177,44.97107364,45.98243437,47.067037,48.24098239,49.50681899,50.79305098,51.69515483,52.21450079
Lithuania,36.54499817,38.36700058,37.21099854,38.97100067,39.89699936,41.15499878,41.85300064,42.26800156,43.45000076,43.80099869,45.22399902,42.94900131,44.24700165,44.78900146,46.04100037,44.17599869,44.95800018,47.93899918,51.56100082,55.16799927,55.97700119,53.9679985,53.98099899,54.70199966,54.36000061,54.27299881,54.56299973
Luxembourg,55.26300049,53.94200134,59.21500015,58.61000061,61.11500168,64.61100006,63.77199936,65.93000031,66.23600006,66.76899719,66.97899628,68.33300018,68.39900208,70.27100372,72.2539978,72.51200104,72.00700378,75.78800201,78.71299744,78.78600311,78.10800171,78.81800079,79.79699707,81.77999878,79.58899689,80.57700348,80.79199982
Latvia,37.4070015,38.76200104,41.60599899,42.54499817,43.88199997,45.49900055,43.58200073,44.64899826,47.17300034,48.89500046,47.15599823,44.49599838,46.42900085,47.83399963,48.93000031,47.85200119,46.46300125,48.76100159,54.34000015,54.75,55.0340004,54.87099838,54.27999878,54.54999924,54.45700073,54.34700012,54.5320015
"Macao SAR, China",63.35200119,65.52500153,65.88600159,71.85600281,69.5490036,74.03199768,74.59300232,69.20200348,72.02600098,73.39299774,72.39399719,73.51000214,74.09999847,75,73.13200378,71.96099854,72.3030014,72.7009964,76.33899689,79.53900146,79.95400238,79.39399719,79.22299957,76.9240036,73.26599884,71.35299683,68.25
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,34.88800049,35.49599838,35.72999954,36.18000031,37.08399963,37.13499832,37.50099945,38.03900146,38.65399933,38.55899811,39.25500107,39.38899994,39.97399902,39.05199814,39.5379982,40.79299927,41.55500031,41.73199844,42.08599854,41.95800018,42.60800171,43.36399841,47.27999878,47.56499863,46.5929985,47.13100052,47.31600189
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,30.19000053,27.95100021,29.15399933,26.79000092,28.36300087,28.28100014,30.25799942,29.99500084,31.67399979,30.12400055,30.35899925,30.89500046,35.18099976,37.7859993,38.06900024,40.60300064,39.36800003,40.64400101,43.45199966,44.59400177,44.16600037,44.63299942,44.94499969,42.54000092,37.64599991,40.67300034,41.08200073
Madagascar,16.77300072,16.7159996,16.84300041,17.58300018,17.26300049,16.7310009,16.26099968,16.3390007,16.46500015,16.69799995,16.84300041,15.84399986,15.94999981,14.48900032,13.41399956,14.28299999,15.57800007,16.11700058,16.32299995,18.21999931,19.53199959,20.59300041,18.06100082,16.15399933,14.69799995,14.69499969,14.54199982
Maldives,50.13700104,51.73300171,52.21699905,53.31399918,54.50699997,55.36199951,57.42699814,59.12799835,60.58200073,61.8030014,64.45899963,61.70800018,59.07300186,61.97700119,61.5019989,64.73000336,69.90799713,67.58000183,67.11199951,65.30000305,65.79499817,65.95400238,67.46800232,66.8010025,64.95400238,65.30500031,65.53800201
Middle East & North Africa,47.69900806,46.75296028,47.68580165,47.85467103,48.4812115,47.41508409,49.52187311,50.22725251,50.37465355,51.1023923,51.13132967,51.43324226,51.15171309,51.67585237,51.57895509,51.22169199,51.64422755,51.65089493,51.85470352,52.06199692,52.67490718,52.4347049,52.89436926,52.45231073,52.33035939,52.4440724,52.15109042
Mexico,41.75,41.72999954,42.2820015,44.42499924,45.18899918,47.08499908,46.20899963,47.7879982,46.11800003,47.66400146,48.70700073,49.64599991,50.45299911,50.8219986,50.55799866,50.69800186,51.27999878,51.82500076,51.75299835,51.74300003,51.76800156,52.55599976,52.23099899,51.22399902,50.84199905,50.89599991,50.63100052
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,28.38323509,28.97824359,29.64782687,30.12397316,30.96216103,31.53996637,32.3993583,33.13289941,33.64678338,34.21625359,34.79688233,35.54413291,35.88029919,36.72560322,37.4570032,38.16523683,38.89804636,39.43073086,39.93714018,40.54963316,41.15253837,41.80940207,42.63082206,43.50866206,44.57654526,45.3634155,45.84128587
"Macedonia, FYR",34.94200134,32.45800018,34.45500183,36.21300125,35.85599899,36.31200027,35.8730011,36.10900116,37.17300034,41.49300003,41.13600159,40.88999939,41.9980011,47.20399857,46.00299835,45.2820015,48.07799911,47.74399948,48.49599838,48.32600021,48.29100037,49.45600128,48.82099915,48.41699982,47.36700058,49.11000061,49.66999817
Mali,29.30400085,29.22299957,28.86199951,28.75099945,28.40600014,29.15200043,29.37000084,30.47299957,31.2310009,31.03000069,32.30099869,32.75099945,34.01499939,33.93899918,32.58800125,31.51000023,30.59499931,29.72999954,28.04999924,27.27000046,26.54100037,24.61700058,24.52199936,23.9279995,27.54199982,27.99799919,31.22400093
Malta,53.65299988,55.79700089,56.83499908,56.39899826,60.2879982,61.19599915,61.91999817,62.40399933,62.81600189,61.15599823,62.47800064,60.97100067,62.0379982,62.69100189,61.68899918,63.04000092,65.00700378,64.6230011,66.34100342,66.18399811,67.49199677,69.73000336,70.23100281,70.55599976,70.94999695,71.58399963,72.06400299
Myanmar,11.15299988,11.3210001,11.35999966,11.61600018,11.89299965,12.05000019,12.29199982,13.09200001,13.54500008,14.25899982,14.58699989,15.03499985,16.10300064,17.04199982,18.06100082,19.31299973,20.12100029,21.06699944,22.09799957,22.86499977,23.78899956,25.0340004,26.30400085,27.38999939,28.85300064,29.71899986,30.66699982
Middle East & North Africa (excluding high income),44.87947063,44.16688687,45.26678086,45.3127125,45.68632132,44.33832825,46.72175627,47.5311962,47.70209223,48.30093358,48.49733826,48.73139321,48.35125302,48.94252855,48.81074454,48.10186856,48.49356013,48.17885745,48.43702646,48.7856615,49.42635676,49.04573604,49.74520581,49.30467614,49.4082977,49.68780916,49.57694185
Montenegro,58.53900146,55.92300034,51.59999847,51.65000153,52.18199921,54.90299988,57.14400101,57.66400146,56.98099899,57.41600037,56.47000122,57.67599869,59.15399933,61.56100082,64.60199738,65.27799988,67.53399658,63.07899857,65.14800262,66.22799683,67.01999664,68.05599976,67.52300262,66.83899689,66.72399902,66.37599945,66.28099823
Mongolia,36.09199905,31.33499908,31.47100067,32.05899811,29.78100014,30.27499962,31.22500038,32.44200134,32.45999908,33.5340004,34.93999863,37.64400101,38.0340004,39.2859993,39.26499939,38.94100189,40.87400055,39.70100021,40.39300156,45.13499832,44.61899948,40.23199844,42.87099838,43.83200073,43.79899979,43.15399933,43.02299881
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,17.8560009,17.49200058,17.97500038,18.7159996,18.02000046,19.83099937,20.60199928,21.20299911,21.11599922,21.59900093,23.11800003,23.28700066,23.54000092,24.64100075,25.52300072,25.95199966,26.67000008,27.04199982,27.48399925,27.96299934,28.70499992,28.85300064,28.9829998,29.70599937,30.80900002,31.17200089,31.1590004
Mauritania,14.3210001,14.51000023,14.97799969,13.6239996,15.13500023,15.52700043,15.47299957,14.65699959,14.84000015,14.88199997,14.89599991,15.61800003,15.6619997,14.98400021,14.84599972,16.87000084,17.06200027,16.89100075,17.03300095,17.02400017,16.82999992,16.74500084,17.07099915,17.71100044,18.46699905,18.67000008,18.95400047
Mauritius,43.74300003,43.79399872,44.49000168,45.0890007,46.0719986,46.60400009,47.11399841,48.11800003,49.43600082,50.09899902,51.90599823,52.50999832,52.99700165,54.31600189,55.20399857,54.93199921,54.32899857,55.2480011,57.65499878,58.15499878,59.44599915,59.36999893,61.57300186,61.81800079,60.92699814,60.23799896,60.3370018
Malawi,7.946000099,7.811999798,7.997000217,8.56099987,8.885000229,8.965000153,9.147999763,8.921999931,8.876999855,8.798999786,8.722000122,8.44699955,8.456000328,8.704999924,8.718999863,8.56799984,8.696000099,8.958000183,9.012000084,9.248000145,9.569000244,9.663000107,9.784000397,9.755000114,9.81400013,9.897999763,9.80700016
Malaysia,44.99300003,45.93799973,45.63299942,45.55400085,45.43199921,45.65999985,45.26499939,45.48400116,45.65299988,45.30199814,48.19900131,48.70999908,49.10699844,50.24900055,50.32899857,49.63899994,51.04299927,51.51300049,53.23500061,51.31399918,51.375,51.63800049,51,52.44200134,52.2480011,53.81900024,54.20899963
North America,62.37786928,63.08838084,63.60402519,63.54080786,63.36161652,63.59078042,63.51119129,63.75339649,64.39501829,64.67318905,65.41596874,66.23237138,66.64805158,66.69097722,66.84484541,66.66372014,67.00713404,67.64902913,69.16297671,69.62711309,69.8209066,70.17436644,69.82310668,69.54278295,69.71486861,69.74861162,69.65309441
Namibia,34.06700134,36.20600128,37.18999863,36.73600006,39.00799942,40.70500183,42.88999939,44.71099854,48.1570015,50.41600037,48.17200089,47.20199966,46.5,46.95600128,47.85200119,48.83300018,51.17699814,51.84500122,50.26900101,47.97000122,45.35499954,50.19499969,44.95600128,47.75099945,47.43500137,47.22000122,46.81200027
New Caledonia,54.81200027,55.80699921,54.72499847,55.06900024,54.97999954,55.79800034,52.15000153,49.7120018,49.11999893,49.08000183,49.63299942,49.41699982,49.04899979,48.98199844,49.13999939,49.39899826,48.31600189,48.8370018,49.22499847,49.01900101,48.59600067,49.96699905,49.70800018,49.86399841,50.25299835,50.39500046,50.01100159
Niger,18.74099922,17.87400055,18.03300095,17.9260006,17.9829998,17.76099968,17.68300056,17.3409996,16.92900085,16.78100014,16.39500046,16.05699921,16.16399956,16.43000031,15.89900017,15.9090004,15.99499989,15.64500046,15.84200001,15.10499954,15.34799957,15.69999981,16.00900078,16.38199997,16.46199989,16.72999954,16.78899956
Nigeria,28.99399948,28.60300064,29.21699905,29.08300018,29.21299934,29.55999947,29.94199944,30.1609993,28.38100052,29.35400009,29.67900085,27.84799957,29.40600014,34.10200119,34.75999832,36.08100128,36.92100143,39.43600082,40.89599991,46.93799973,45.13600159,43.45999908,41.99100113,43.08399963,43.64500046,43.63399887,43.49499893
Nicaragua,40.35900116,39.7840004,39.16699982,38.75799942,38.8409996,38.53900146,38.68799973,39.07500076,39.45999908,39.54000092,39.99399948,40.01200104,39.93600082,39.34600067,39.20500183,38.19599915,37.00500107,38.6269989,38.90200043,36.57799911,34.98400116,35.18000031,35.26800156,35.25600052,35.54600143,36.71099854,36.93399811
Netherlands,61.12599945,61.45299911,61.93399811,62.2859993,62.69400024,62.73099899,63.05500031,63.97100067,64.50700378,65.42700195,65.15899658,66.13999939,67.07299805,66.18900299,65.53700256,65.85399628,67.45200348,68.3730011,69.04799652,69.03900146,70.03700256,70.01599884,71.82499695,72.16500092,71.79299927,71.79499817,71.73600006
Norway,57.99100113,58.61800003,59.06800079,58.92699814,58.17900085,58.65299988,57.9659996,59.16500092,60.11000061,61.3219986,61.43099976,61.11299896,61.38399887,62.69800186,62.85699844,62.8390007,62.75,63.08200073,63.70600128,64.86100006,64.43399811,64.77799988,64.64499664,64.46499634,65.31900024,66.1269989,66.15699768
Nepal,21.27400017,20.49799919,20.1439991,19.59600067,19.20199966,18.86300087,18.75200081,18.68199921,18.25399971,21.86400032,27.34199905,27.39699936,27.60700035,27.47699928,27.33499908,27.4279995,27.25699997,27.27000046,27.27000046,26.64500046,26.42000008,27.6590004,28.30800056,29.15699959,29.89800072,30.25,30.39999962
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,55.00600052,55.50600052,55.6629982,53.43399811,53.95199966,54.20299911,56.11199951,55.96500015,56.24499893,56.44499969,56.31900024,56.56800079,57.5340004,57.92300034,58.85400009,58.25099945,58.49700165,59.45600128,60.22499847,60.21099854,61.01100159,61.08599854,61.65499878,61.01200104,59.45100021,61.4280014,61.2179985
OECD members,52.16658912,52.91793151,53.71615167,54.32362983,54.68117485,55.15194178,55.2282219,55.81808324,56.26042992,56.86188511,57.50456026,58.26103706,58.75903535,59.19389356,59.53185633,59.52360355,59.72747325,60.25984247,61.29539996,61.68197298,61.8307296,62.14128225,62.22974249,62.29916815,62.31106403,62.49284944,62.47371715
Oman,82.59100342,82.53099823,82.50700378,83.14700317,83.92099762,84.70999908,84.29399872,83.31300354,83.12200165,82.70200348,81.28600311,79.4240036,77.05699921,75.11799622,73.16999817,70.26399994,67.00499725,62.83399963,58.41899872,52.35599899,52.0870018,51.49000168,51.60100174,51.16899872,50.4280014,50.1570015,50.8429985
Other small states,40.04455266,40.44633449,41.48207055,41.50274204,42.2318023,42.30160219,43.35956692,43.47352807,43.59539444,43.90448785,44.80783602,45.18649134,44.86091191,45.32411221,45.89475327,46.2851854,45.21981913,43.72885106,44.41582751,44.56022906,44.85334595,45.76724859,45.93105639,45.67969529,45.2358192,45.63746422,45.53719638
