Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Other small states,,25.72580984,25.48416915,24.94597685,25.02929245,25.28123534,25.30395721,24.83531647,24.62349531,23.38761424,24.24442021,24.97330683,24.83164751,25.13139329,25.73663486,26.18170946,27.23809195,30.01601995,33.12363452,32.88302311,32.78805565,33.16339102,32.8036218,32.67160808,33.25181273,33.90140119,34.18786967,34.26513207
Pakistan,,20.52899933,20.26399994,19.83499908,18.49600029,19.51600075,19.58200073,20.14500046,18.25300026,18.28300095,19.4810009,19.4640007,21.60300064,21.65699959,21.31800079,21.38500023,22.0359993,22.91600037,22.01199913,22.43000031,23.98600006,24.50900078,25.71500015,26.06299973,25.58600044,26.6079998,26.19199944,26.32900047
Panama,,16.35700035,19.64299965,20.63599968,21.76000023,21.44599915,21.43000031,21.88999939,21.78899956,22.17399979,21.5909996,21.50399971,21.0359993,21.85199928,22.41500092,21.71999931,23.20400047,24.74600029,25.43300056,24.37400055,23.90399933,24.05500031,23.87400055,26.02799988,26.12800026,24.7310009,23.68899918,23.56299973
Peru,,16.90500069,17.0909996,17.42399979,17.93499947,18.47100067,18.43099976,18.8409996,18.61199951,18.34300041,18.13999939,18.3920002,18.5359993,18.63999939,19.1420002,18.2159996,19.40800095,21.17900085,21.22800064,21.62999916,22.61100006,22.12899971,23,23.07699966,22.39599991,22.81500053,22.14800072,21.64699936
Philippines,,17.3239994,17.28499985,16.91600037,17.15800095,17.04800034,19.09900093,19.07900047,18.69099998,18.30699921,17.99300003,18.33099937,17.93799973,18.11199951,18.15099907,17.77199936,17.64800072,17.88199997,17.52099991,17.44300079,18.20599937,18.02199936,18.60700035,19.13299942,19.72999954,20.24600029,22.38800049,22.89900017
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,6.399000168,6.541999817,6.59499979,6.494999886,6.236000061,6.919000149,6.559999943,6.478000164,6.133999825,6.186999798,7.059999943,7.686999798,8.347999573,9.055000305,9.529999733,9.897999763,10.37300014,10.85299969,11.14000034,12.14099979,11.7840004,11.90100002,11.99800014,12.18000031,12.43900013,12.28800011,12.50599957
Poland,,45.7879982,43.21500015,42.6590004,40.75299835,40.99900055,40.87099838,41.27199936,41.26900101,40.52600098,41.00799942,40.39799881,38.15800095,38.0359993,38.41199875,38.98600006,39.98799896,41.0719986,43.09400177,42.64799881,41.83499908,42.0909996,41.98899841,42.19100189,41.95800018,42.05099869,43.36100006,43.22100067
Pre-demographic dividend,,10.02870922,9.95208673,9.763110789,9.824485969,9.819535846,10.19535674,10.13349843,10.2158255,10.36677903,10.74140792,10.98281317,10.909162,10.97427323,11.02603774,11.08555475,11.30655364,11.67615571,11.77479385,12.17800917,12.44588056,12.41342669,12.38715349,12.4680372,12.8959196,12.84461718,12.82994849,12.7537976
Puerto Rico,,26.68899918,26.97200012,27.02300072,26.53199959,26.28499985,25.16799927,25.89999962,26.87899971,27.69499969,27.53000069,27.1779995,25.65299988,25.26199913,25.49300003,24.89999962,25.55500031,25.90299988,24.47999954,19.69199944,17.97400093,17.73699951,17.41399956,17.71899986,19.14100075,19.25300026,19.09799957,19.12000084
"Korea, Dem. People’s Rep.",,21.58200073,19.93000031,19.45599937,18.14500046,17.71699905,16.72100067,15.68500042,14.96700001,15.11400032,15.125,15.18400002,15.08399963,15.60000038,15.82800007,16.37800026,16.52899933,16.6989994,17.4470005,17.09000015,17.02899933,17.33099937,17.25600052,17.29500008,17.01099968,16.88500023,17.19400024,17.1590004
Portugal,,36.29199982,38.63299942,40.00600052,39.16699982,39.57699966,38.59400177,39.63600159,43.81100082,43.91999817,44.4469986,42.65800095,43.39500046,42.68500137,40.83200073,40.57400131,40.27199936,40.70399857,39.80199814,38.42900085,37.52199936,36.89699936,34.77199936,32.09500122,32.18500137,32.98699951,33.38000107,33.70999908
Paraguay,,22.41699982,22.46299934,22.38599968,22.87899971,22.79199982,22.87700081,23.02199936,22.62700081,21.99699974,20.86800003,20.87899971,18.4829998,18.58399963,19.69799995,19.9109993,22.31999969,23.79800034,24.59900093,22.32900047,25.60700035,23.48699951,22.67099953,23.84900093,25.63299942,26.31500053,26.4489994,26.54500008
West Bank and Gaza,,31.13100052,31.0340004,30.74600029,32.71699905,31.64800072,30.29899979,38.08499908,41.23400116,41.7879982,38.00699997,32.03699875,27.09399986,29.5189991,28.35899925,30.19400024,27.26000023,27.05699921,27.45899963,28.03899956,29.11300087,29.11800003,30.82900047,32.04100037,33.02899933,32.75799942,33.5320015,33.59400177
Pacific island small states,,11.92263492,11.91566288,12.10785797,12.48400648,12.73493173,12.66903008,12.69365878,13.15383159,12.81877524,12.82902588,12.93791331,13.08569752,13.13429826,13.27686848,13.20378035,13.27372356,13.27616124,13.79526235,13.76174102,13.88570267,13.79067163,13.50131387,13.76112751,13.51526767,13.58050336,13.63288087,13.67364803
Post-demographic dividend,,39.27114127,38.84266686,37.92712119,37.80531191,37.57562449,37.11787775,36.96499893,36.58126088,36.23318292,36.09830888,35.66772257,35.17038184,34.811679,34.58616966,34.24662808,34.43452918,34.39909775,33.94760073,32.81750622,32.22437816,31.88517446,31.71777139,31.5577475,31.4545361,31.37131279,31.22116743,31.22611517
French Polynesia,,19.50600052,19.28100014,18.97699928,18.95499992,19.07900047,19.01099968,19.90999985,21.17900085,21.82099915,22.5170002,23.27899933,24.17300034,24.29800034,24.38100052,24.32299995,24.16900063,24.47599983,25.51000023,25.59900093,25.87299919,25.35499954,24.90200043,25.41799927,25.06100082,25.12199974,25.15999985,25.54700089
Qatar,,34.0909996,35.22800064,35.84199905,37.38700104,39.23400116,40.22200012,38.09999847,39.70500183,40.13700104,41.05699921,43.75099945,46.60100174,48.04399872,48.34400177,47.08300018,48.02299881,59.32500076,67.62000275,65.41699982,64.10199738,60.93899918,58.55500031,58.78699875,60.67499924,61.89199829,62.30799866,62.95100021
Romania,,40.35100174,38.00500107,36.84600067,38.45100021,36.66999817,36.53300095,36.39599991,34.50799942,32.65000153,30.5909996,30.2310009,33.98500061,33.38199997,35.3409996,35.14199829,35.2159996,36.97999954,37.93399811,36.5719986,34.97200012,35.58200073,34.77899933,34.81999969,35.46500015,35.01900101,36.72399902,35.87200165
Russian Federation,,42.30899811,39.73199844,39.54600143,38.58300018,36.65000153,36.9090004,36.20800018,35.11899948,34.29800034,34.69100189,35.66799927,36.2159996,38.18700027,37.60200119,38.15599823,37.875,38.0340004,38.4679985,36.7840004,37.3390007,37.3429985,37.95600128,38.00699997,37.93000031,37.65200043,37.25299835,37.14799881
Rwanda,,4.545000076,4.804999828,4.909999847,4.644999981,4.676000118,4.803999901,4.78000021,4.793000221,4.791999817,4.724999905,4.781000137,4.931000233,5.255000114,5.653999805,6.074999809,6.763000011,7.343999863,8.269000053,8.802000046,9.512999535,10.44400024,11.49100018,12.36200047,13.45300007,13.8409996,13.9090004,14.01299953
South Asia,,16.2824689,16.18482547,16.06966126,16.26031225,16.91184162,16.72267107,16.85266896,16.55266097,16.85040584,17.41043315,17.14064622,17.81395846,18.14373759,19.38376463,19.97109538,20.79481725,21.63133251,21.71248622,22.32584124,22.94396744,24.08077674,24.78535379,24.53546217,24.73161756,24.98103438,24.88627415,24.98609427
Saudi Arabia,,27.28199959,28.4260006,28.42200089,27.26399994,25.95400047,25.33799934,24.43899918,24.53700066,24.04800034,22.68300056,24.0359993,23.86100006,23.49900055,23.36000061,22.86400032,23.30500031,23.84700012,22.56500053,23.16200066,24.31399918,24.93099976,25.8579998,27.04800034,26.21999931,26.06200027,25.89800072,25.97400093
Sudan,,13.63099957,14.00800037,14.05799961,13.81400013,13.50599957,14.35099983,14.61400032,14.90299988,14.93500042,15.81599998,15.52099991,15.98600006,16.31399918,16.94300079,17.13199997,17.41900063,18.08799934,18.23200035,18.01000023,19.14999962,17.61700058,15.14299965,15.11400032,15.05200005,15.13700008,15.34000015,15.17500019
Senegal,,19.61599922,20.2689991,19.95400047,20.04000092,20.45400047,20.89900017,21.00499916,21.26799965,21.60700035,21.77400017,22.37100029,22.62700081,22.73999977,23.10000038,23.05599976,23.24399948,24.87800026,25.31399918,24.94599915,25.13299942,26.27400017,26.07099915,25.94599915,25.79800034,25.67099953,25.89500046,25.99200058
Singapore,,36.58100128,36.2159996,36.10100174,35.46500015,34.75099945,33.00299835,32.81700134,32.75500107,31.92300034,42.47700119,29.4470005,28.52099991,28.50099945,27.43400002,25.34600067,26.11100006,26.30699921,27.18600082,37.95100021,37.23400116,24.1760006,23.56800079,22.39100075,20.48999977,20.11700058,20.04700089,20.06599998
Solomon Islands,,9.805999756,9.737000465,9.666999817,9.99600029,10.51099968,10.72799969,10.47999954,10.71199989,10.66300011,10.43500042,10.27400017,10.44699955,10.43200016,10.33100033,10.00300026,10.14599991,10.6590004,11.04500008,11.09200001,11.22099972,11.45100021,11.45199966,11.37199974,11.38899994,11.5539999,11.52900028,11.71000004
Sierra Leone,,11.02000046,10.91399956,10.86999989,10.85499954,10.82499981,11.10499954,10.87699986,11.18000031,10.85299969,10.73099995,11.39500046,11.47900009,11.40200043,11.35499954,11.39599991,11.47599983,11.3739996,11.26599979,11.13599968,12.06700039,12.37100029,12.14599991,11.9289999,11.52499962,11.5539999,11.50300026,11.61900043
El Salvador,,21.1779995,22.8029995,24.37599945,25.68400002,26.58099937,25.32500076,25.22100067,24.32999992,25.44199944,24.17099953,24.61199951,24.87599945,26.43099976,25.06999969,23.68899918,25.79800034,25.59199905,25.53700066,22.37000084,23.44300079,22.94199944,22.84399986,22.45100021,23.04800034,24.12299919,24.02000046,24.06299973
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,7.139999866,7.287000179,7.21999979,7.68900013,7.644999981,7.646999836,7.706999779,7.721000195,7.782000065,7.728000164,7.710000038,7.675000191,7.697999954,7.65199995,7.673999786,7.709000111,7.774000168,7.855999947,7.897999763,7.949999809,8.010000229,8.112000465,8.213000298,8.295999527,8.237000465,8.104999542,8.149000168
Serbia,,32.68399811,33.12599945,33.31200027,32.89400101,34.26200104,33.7840004,32.30099869,32.45899963,32.29199982,33.84899902,34.74300003,33.81299973,33.60900116,33.04899979,34.36199951,36.6609993,36.58000183,33.70500183,33.89699936,27.92399979,34.47800064,33.42300034,32.32300186,30.48399925,30.23500061,30.75200081,30.7140007
Sub-Saharan Africa (excluding high income),,10.6799329,10.61650659,10.56232965,10.66676819,10.7754493,10.98333202,10.90498085,10.90929218,10.96601803,11.28296249,11.53186295,11.46889795,11.53429153,11.73242849,11.83354364,12.04679441,12.23144455,12.47010006,12.71854116,12.78010988,12.82139015,12.77810372,12.81846365,13.25637827,13.38224,13.37892681,13.35855374
South Sudan,,12.51500034,12.31599998,12.28299999,12.16100025,12.34799957,12.45400047,12.64799976,15.15400028,15.23799992,15.28899956,15.38000011,15.58500004,15.60299969,15.81599998,15.98900032,16.14500046,16.35199928,16.48999977,16.7329998,17.64100075,16.34300041,13.01200008,14.71500015,14.95899963,14.12100029,13.29699993,12.62300014
Sub-Saharan Africa,,10.6799329,10.61650659,10.56232965,10.66676819,10.7754493,10.98333202,10.90498085,10.90929218,10.96601803,11.28296249,11.53186295,11.46889795,11.53429153,11.73242849,11.83354364,12.04679441,12.23144455,12.47010006,12.71854116,12.78010988,12.82139015,12.77810372,12.81846365,13.25637827,13.38224,13.37892681,13.35855374
Small states,,25.23135093,24.84525885,24.38420585,24.37178233,24.88883707,25.00969707,24.59559666,24.74765679,23.73985699,24.34219874,25.03166874,24.98729212,25.26233121,26.10877345,26.45651837,27.383467,29.50251378,31.62587694,31.4428677,31.07448033,31.2392213,30.90032367,30.80046812,31.26023605,31.66520533,31.86671668,31.94990449
Sao Tome and Principe,,19.57500076,19.91300011,20.12800026,21.55900002,22.34399986,23.25200081,21.85400009,23.59600067,23.00699997,23.06200027,25.9470005,24.89900017,26.3220005,26.53499985,24.07999992,18.90399933,19.30400085,19.91399956,20.54800034,20.78100014,20.13400078,20.24600029,19.64599991,20.06500053,18.70899963,18.70299911,19.10300064
Suriname,,24.4279995,24.93400002,24.75099945,25.68199921,29.68899918,33.43000031,31.66900063,33.7179985,22.22400093,21.42499924,23.36499977,26.96800041,28.88299942,32.15200043,32.55899811,34.16999817,36.18700027,36.43500137,34.10300064,32.62599945,34.10200119,33.44400024,33.21099854,34.56499863,34.07300186,34.6609993,34.10400009
Slovak Republic,,57.61899948,49.50400162,47.37200165,48.17300034,47.14599991,48.42599869,48.97399902,49.52500153,48.72499847,47.24700165,47.89599991,48.56299973,48.56000137,49.6570015,49.6230011,49.82099915,51.20100021,52.48400116,50.31800079,50.04800034,50.38499832,50.72900009,49.18899918,47.86700058,48.43999863,48.95199966,48.8390007
Slovenia,,54.3030014,52.98199844,51.79600143,49.93799973,51.3390007,50.4090004,49.25899887,47.81000137,46.3730011,45.61299896,46.72800064,47.2859993,46.42499924,45.70000076,46.91799927,45.39300156,45.43700027,45.63899994,42.87799835,42.73300171,42.90399933,41.67499924,41.56999969,41.85599899,43.47299957,45.23400116,44.6969986
Sweden,,37.2859993,36.03499985,35.29000092,35.8429985,37.1609993,38.48600006,38.76900101,38.1590004,37.46699905,36.70000076,33.5320015,35.0340004,34.68700027,34.46699905,33.70100021,33.26499939,32.94599915,32.94100189,31.47699928,30.84700012,31.02899933,30.43499947,29.49200058,28.98999977,28.69199944,28.52199936,28.45599937
Swaziland,,17.49300003,17.14599991,17.2859993,17.31900024,18.61400032,18.0189991,18.97400093,18.83600044,18.98800087,17.22699928,18.18799973,17.83499908,17.16200066,18.02199936,18.01600075,18.03000069,18.15200043,18.06299973,18.46699905,17.42900085,16.84700012,17.0529995,16.45899963,16.73399925,17.07099915,16.9810009,16.13599968
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,,28.89800072,29.7329998,32.33200073,34.36800003,35.32300186,34.68199921,33.97100067,33.5909996,32.27000046,30.98699951,31.13100052,30.94199944,32.35100174,30.34799957,29.67099953,31.39999962,32.18500137,36.61199951,37.42900085,37.94499969,34.11000061,34.45399857,34.66600037,34.61299896,34.61500168,34.52799988,34.83100128
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,7.861000061,7.836999893,8.159999847,7.743999958,8.116999626,8.201000214,8.451000214,8.128000259,7.852000237,7.934000015,8.472000122,9.010000229,8.411999702,6.723999977,6.815000057,7.138000011,7.084000111,7,7.498000145,7.730000019,7.743999958,7.710999966,8.130000114,8.690999985,8.19699955,6.255000114,6.40500021
East Asia & Pacific (IDA & IBRD countries),,21.00518808,21.5894173,23.00881095,23.46159364,23.77656363,24.09748933,24.24935662,23.365652,23.64924053,23.86632844,24.30015686,24.60423063,25.7218357,26.21037841,26.73564554,27.34806739,27.77459282,28.0560985,28.47810406,28.94038797,29.27952941,29.37422456,29.22272604,29.15669691,28.85647929,28.83179257,28.85640584
Europe & Central Asia (IDA & IBRD countries),,39.13440429,38.05600098,36.92788193,36.84778665,35.50764368,35.21322068,34.71064474,34.10957466,33.54302979,33.04938828,33.23275674,33.39072507,34.13514462,34.57214048,34.97853814,35.55300379,36.0424785,36.60366708,35.72469212,35.73877322,35.90965307,36.05919478,36.04125784,36.5331092,36.2352521,36.26338834,36.19904774
Togo,,16.37400055,16.39699936,14.62300014,15.40799999,15.90400028,15.875,15.95499992,15.53499985,15.39099979,16.21299934,15.98799992,16.07999992,16.07600021,15.86299992,15.97099972,16.50600052,16.50600052,16.20700073,16.12100029,16.4279995,16.60199928,16.79299927,16.88199997,16.9640007,16.63299942,16.75,16.93400002
Thailand,,18.20999908,17.88800049,18.83300018,19.70599937,21.28199959,22.43899918,21.66300011,18.91500092,19.55900002,19.5890007,20.04299927,20.59199905,20.59799957,21.68899918,21.60400009,22.08300018,22.00099945,20.78100014,22.48900032,22.71299934,21.76099968,21.82799911,23.50799942,25.97200012,26.10700035,25.26199913,25.16500092
Tajikistan,,35.47999954,39.3219986,35.70299911,35.99200058,25.87100029,20.73900032,20.82900047,21.68600082,22.42300034,24.62400055,25.60700035,26.20899963,26.08600044,27.10700035,24.11100006,23.60199928,23.73900032,23.0340004,22.5890007,22.33499908,19.37100029,19.37999916,20.02700043,21.74200058,23.5359993,24.19799995,23.82299995
Turkmenistan,,46.16199875,42.86500168,53.27199936,52.72200012,57.05400085,55.83200073,52.32099915,49.16199875,49.26699829,44.20000076,44.29000092,45.86399841,46.0870018,47.22700119,47.3390007,47.33599854,48.36500168,56.40200043,57.65800095,56.89199829,57.34700012,57.40999985,57.51499939,57.69400024,57.94100189,58.0530014,58.01599884
Latin America & the Caribbean (IDA & IBRD countries),,26.20351451,26.18493886,26.11454709,26.53553817,25.41667644,25.3543454,25.51107585,26.10846559,25.40115065,26.02413584,25.55158801,25.48012502,25.51342183,25.87465725,26.41549303,27.01740571,27.77527872,27.91377691,27.343975,27.39910229,27.56645862,27.92876057,27.93545751,28.37675603,28.27222515,27.81718004,27.69016668
Timor-Leste,,10.28299999,10.10499954,9.81499958,9.694000244,9.720999718,9.460000038,9.383999825,8.802000046,7.336999893,8.644000053,8.789999962,8.199999809,8.149999619,7.652999878,7.912000179,7.630000114,8.022999763,8.826999664,9.989999771,10.18099976,12.76900005,13.78499985,15.25599957,15.93799973,15.88300037,17.80200005,19.31599998
Middle East & North Africa (IDA & IBRD countries),,26.0390574,25.739739,25.5523711,25.85396926,25.76110766,26.41827886,26.19776526,25.86698064,25.87759801,25.76974153,26.01844805,25.86839706,26.06956928,26.20635661,26.85851666,27.69026804,28.85515691,29.5603522,30.17725393,30.56690217,29.82742631,30.95447003,30.32247363,30.86512231,30.79813605,30.55768318,30.56188951
Tonga,,10.07499981,9.986000061,9.595999718,12.5010004,13.25699997,13.25699997,12.45800018,12.63500023,12.92700005,13.69799995,14.02000046,14.11999989,13.8380003,13.29699993,13.5010004,12.99699974,12.92599964,13.10099983,13.46000004,14.29699993,14.95400047,14.55599976,13.55700016,13.60099983,14.16499996,14.66600037,14.48999977
South Asia (IDA & IBRD),,16.2824689,16.18482547,16.06966126,16.26031225,16.91184162,16.72267107,16.85266896,16.55266097,16.85040584,17.41043315,17.14064622,17.81395846,18.14373759,19.38376463,19.97109538,20.79481725,21.63133251,21.71248622,22.32584124,22.94396744,24.08077674,24.78535379,24.53546217,24.73161756,24.98103438,24.88627415,24.98609427
Sub-Saharan Africa (IDA & IBRD countries),,10.6799329,10.61650659,10.56232965,10.66676819,10.7754493,10.98333202,10.90498085,10.90929218,10.96601803,11.28296249,11.53186295,11.46889795,11.53429153,11.73242849,11.83354364,12.04679441,12.23144455,12.47010006,12.71854116,12.78010988,12.82139015,12.77810372,12.81846365,13.25637827,13.38224,13.37892681,13.35855374
Trinidad and Tobago,,36.60800171,34.2519989,33.42499924,32.15299988,32.77799988,32.93600082,34.31700134,36.8370018,36.38899994,36.77199936,38.4679985,37.15100098,38.20500183,40.29899979,41.47000122,41.29600143,43.14899826,43.69400024,43.93099976,41.13199997,40.14599991,39.5890007,39.75299835,39.49100113,37.64799881,36.49399948,36.13700104
Tunisia,,42.57300186,43.36000061,44.05199814,44.69300079,42.72600174,42.5,42.25099945,42.16699982,42.41500092,42.75999832,43.25600052,43.15499878,42.9659996,43.13100052,43.32400131,43.62799835,44.39500046,45.92499924,45.67599869,46.62200165,47.39799881,46.17900085,45.66400146,43.41799927,45.56499863,43.74300003,43.77899933
Turkey,,25.49099922,26.04500008,26.54700089,27.67499924,27.43899918,28.20800018,28.85899925,28.53800011,27.72100067,28.10000038,26.89699936,26.86700058,26.48500061,27.97900009,29.71100044,30.4489994,30.5340004,30.86899948,29.20899963,30.41300011,31.15999985,30.80400085,31.24799919,32.52299881,32.14400101,31.69599915,31.64800072
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,6.827000141,6.815999985,6.599999905,6.561999798,6.308000088,6.354000092,6.406000137,6.765999794,6.671999931,6.647999763,6.614999771,6.837999821,7.03000021,7.079999924,6.993999958,7.199999809,7.5,7.725999832,7.480000019,7.802999973,8.434000015,8.383000374,8.842000008,9.222999573,9.286000252,9.015999794,9.123000145
Uganda,,9.076000214,9.11400032,8.925999641,9.013999939,9.001000404,9.541000366,9.67800045,9.729000092,10.21500015,9.878000259,9.786999702,10.02900028,10.07699966,8.94699955,8.296999931,8.295000076,8.557999611,8.753000259,9.32199955,9.213000298,10.05099964,10.84599972,10.13599968,10.06900024,10.02000046,10.0369997,10.30599976
Ukraine,,49.25899887,50.13399887,44.05699921,48.92499924,46.08000183,42.99900055,41.05199814,40.76800156,42.0379982,36.49499893,37.51300049,36.67399979,36.07400131,36.26900101,34.88100052,36.86500168,36.96699905,35.74599838,35.97399902,35.48699951,35.43600082,35.7879982,34.66600037,36.97100067,34.68500137,35.18299866,35.57400131
Upper middle income,,25.31704167,25.6497193,26.58971031,26.68492292,26.64868496,26.93623312,26.81007875,26.39358819,26.25907233,26.73261797,26.90983325,27.18924521,28.25364888,28.6111038,29.16155879,29.76285388,30.29842025,30.69287522,30.77752353,31.11525262,31.22958864,31.33917974,31.19108675,31.18907034,30.69549619,30.44147552,30.3904866
Uruguay,,34.97499847,35.52099991,35.6590004,34.6269989,33.39300156,32.95399857,31.91399956,32.22399902,33.20600128,33.31399918,32.8219986,31.51099968,31.22299957,30.45000076,30.27499962,29.34199905,29.03100014,29.00499916,28.25,28.75099945,28.81299973,29.5359993,30.38800049,29.60899925,29.01300049,28.74300003,28.54700089
United States,,33.56200027,32.90399933,32.60300064,32.61100006,32.85100174,32.65000153,32.82400131,32.59700012,32.11299896,32.63199997,32.07600021,31.11400032,30.72699928,30.71999931,30.64800072,30.97100067,30.75399971,29.95100021,28.31900024,27.72100067,27.52599907,27.26399994,27.7159996,28.01499939,27.7329998,27.72800064,27.81699944
Uzbekistan,,45.625,46.90800095,44.17200089,39.40800095,40.89599991,42.84600067,39.3390007,39.27399826,37.67900085,37.02600098,37.20299911,36.51599884,37.16999817,38.69900131,39.63299942,41.45500183,42.14400101,44.28900146,45.63700104,45.80899811,45.77500153,46.13000107,46.41699982,46.98600006,47.45700073,47.33000183,47.60100174
St. Vincent and the Grenadines,,16.03800011,15.71199989,15.93799973,16.04199982,15.90100002,15.46100044,15.65400028,17.08399963,16.70499992,16.10099983,16.13100052,15.86699963,16.45000076,16.54000092,16.36700058,16.7670002,17.27099991,17.31100082,16.88299942,17.28800011,16.76300049,16.64900017,16.93400002,16.82900047,16.67700005,16.55400085,17.2840004
"Venezuela, RB",,31.11000061,32.07500076,31.90200043,28.72299957,28.61599922,27.35499954,29.54599953,30.75,28.11599922,28.55400085,27.96500015,25.93099976,24.74799919,25.77000046,26.90500069,29.90099907,30.54100037,30.70599937,32.10100174,31.21800041,31.20400047,30.40399933,28.71800041,28.68600082,30.97599983,30.18000031,29.77599907
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,17.96199989,17.84499931,17.42200089,17.59600067,17.76799965,17.91399956,18.12400055,18.3010006,18.34199905,17.9829998,18.11300087,17.28100014,17.42399979,17.40699959,17.65600014,17.89699936,18.00099945,18.10400009,18.1439991,17.98399925,18.24799919,18.49500084,18.57099915,18.95899963,18.85199928,18.66399956,18.59799957
Vietnam,,10.45100021,11.26299953,11.76399994,11.99199963,12.17099953,12.4090004,14.83199978,13.90100002,14.03999996,14.63700008,16.48200035,17.5359993,19.66799927,20.75900078,22.59399986,24.21100044,25.0189991,24.77199936,25.39500046,25.64900017,25.23699951,25.07500076,25.13299942,25.13699913,26.93000031,28.4659996,28.82600021
Vanuatu,,7.329999924,7.190000057,7.086999893,7.690999985,7.589000225,7.434000015,7.502999783,7.383999825,7.445000172,8.664999962,7.649000168,7.565000057,7.611000061,7.793000221,8,8.524999619,8.748000145,9.840999603,10.62699986,10.13799953,9.012999535,8.272000313,8.692000389,8.873000145,8.940999985,8.954999924,8.668999672
World,,24.3758295,24.27508291,24.41166883,24.49929167,24.51488484,24.48249107,24.46402883,23.97862127,23.94765594,24.17418695,24.13167396,24.24052695,24.63880401,25.09804538,25.4453254,25.96283211,26.43636436,26.53656326,26.52431457,26.74577759,27.06072391,27.29161248,27.11033426,27.215196,27.14594313,27.02955943,27.01679642
Samoa,,17.35400009,16.81100082,16.79700089,17.78899956,17.50699997,17.10499954,16.53800011,17.19799995,17.01499939,17.02400017,17.40399933,17.51499939,18.28000069,18.73600006,18.82600021,18.96699905,19.55599976,19.6420002,18.39299965,19.3579998,19.25699997,18.82500076,19.21199989,18.78800011,18.75900078,18.56800079,18.91399956
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,12.73499966,13.01399994,12.80500031,13.00899982,12.5,12.50699997,13.61299992,13.80099964,13.72599983,14.38500023,15.09799957,15.69400024,16.63400078,17.67000008,17.07600021,17.60000038,17.99799919,18.33499908,19.79700089,19.36199951,16.47599983,15.93700027,15.54500008,14.60999966,14.41100025,14.44099998,12.87699986
South Africa,,33.78900146,33.31299973,32.69400024,32.78499985,33.33300018,33.06900024,33.15200043,33.14599991,32.94400024,33.24200058,34.81100082,33.90399933,33.4090004,34.4980011,34.28300095,34.22499847,35.00699997,35.05199814,34.37599945,32.82500076,32.60499954,31.86100006,32.11299896,32.20399857,33.14699936,32.0870018,32.02999878
Zambia,,14.15999985,14.20800018,11.72399998,9.411999702,9.300999641,9.458999634,9.467000008,9.262000084,9.055000305,9.213999748,9.375,9.729000092,10.13500023,10.42599964,10.7130003,11.20199966,11.52999973,11.87800026,13.01299953,13.91300011,15.06299973,16.0510006,16.08200073,16.97500038,18.33799934,18.77199936,18.98200035
Zimbabwe,,22.17399979,23.3409996,20.69199944,19.84799957,20.31200027,18.9470005,19.12700081,18.70700073,18.38100052,17.82299995,17.32500076,16.5739994,15.95899963,15.65999985,15.76000023,15.84200001,15.90999985,15.51799965,15.44799995,15.13700008,14.89999962,14.10499954,13.31299973,12.47500038,12.33899975,12.46500015,12.4119997
